Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  14 August 2014
                                                                      
SIZRS 2014 Mission 3 (AXCTD drop 7)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
71 deg 56.1 min North _ 141 deg 02.5 min West      2014-08-14/1407 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13083294                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     2.993    2.3134    24.782    19.739
     0.730     0.737     2.993    2.3134    24.782    19.739
     0.750     0.758     2.993    2.3134    24.782    19.739
     0.780     0.788     2.983    2.3134    24.790    19.746
     0.820     0.828     2.973    2.3134    24.797    19.753
     0.880     0.889     2.963    2.3119    24.787    19.745
     0.940     0.950     2.953    2.3119    24.795    19.752
     1.000     1.010     2.943    2.3134    24.820    19.773
     1.080     1.091     2.933    2.3164    24.863    19.808
     1.150     1.162     2.933    2.3223    24.933    19.863
     1.230     1.243     2.923    2.3268    24.993    19.912
     1.320     1.334     2.923    2.3328    25.064    19.968
     1.410     1.425     2.913    2.3433    25.195    20.073
     1.500     1.515     2.913    2.3493    25.266    20.130
     1.600     1.616     2.913    2.3538    25.319    20.172
     1.690     1.707     2.913    2.3582    25.371    20.213
     1.790     1.808     2.913    2.3612    25.406    20.241
     1.890     1.909     2.913    2.3627    25.424    20.255
     1.990     2.011     2.913    2.3642    25.441    20.269
     2.090     2.112     2.913    2.3642    25.441    20.269
     2.200     2.223     2.903    2.3657    25.467    20.290
     2.300     2.324     2.913    2.3657    25.459    20.283
     2.410     2.435     2.913    2.3657    25.459    20.283
     2.510     2.536     2.913    2.3672    25.476    20.297
     2.620     2.647     2.913    2.3672    25.476    20.297
     2.730     2.758     2.913    2.3672    25.476    20.297
     2.830     2.859     2.923    2.3687    25.486    20.304
     2.940     2.970     2.923    2.3687    25.486    20.304
     3.050     3.081     2.923    2.3687    25.486    20.304
