Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 August 2014
                                                                      
SIZRS 2014 Mission 3 (AXCTD drop 2)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
73 deg 01.4 min North _ 149 deg 57.4 min West      2014-08-13/1539 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072493                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.032    2.1293    25.763    20.673
     0.730     0.738    -1.042    2.1278    25.752    20.664
     0.750     0.758    -1.042    2.1263    25.732    20.648
     0.780     0.788    -1.042    2.1249    25.713    20.633
     0.820     0.828    -1.053    2.1249    25.723    20.641
     0.880     0.889    -1.064    2.1263    25.751    20.663
     0.940     0.950    -1.085    2.1263    25.769    20.678
     1.000     1.010    -1.085    2.1263    25.769    20.678
     1.080     1.091    -1.096    2.1323    25.858    20.750
     1.150     1.162    -1.107    2.1457    26.045    20.902
     1.230     1.243    -1.107    2.1517    26.124    20.966
     1.320     1.334    -1.107    2.1636    26.282    21.094
     1.410     1.425    -1.107    2.1755    26.440    21.222
     1.500     1.516    -1.107    2.1859    26.578    21.333
     1.600     1.617    -1.107    2.1904    26.638    21.382
     1.690     1.708    -1.118    2.1933    26.686    21.421
     1.790     1.809    -1.107    2.1963    26.716    21.445
     1.890     1.910    -1.107    2.1978    26.736    21.461
     1.990     2.011    -1.107    2.2008    26.776    21.494
     2.090     2.112    -1.107    2.2023    26.796    21.510
     2.200     2.223    -1.107    2.2038    26.816    21.526
     2.300     2.324    -1.107    2.2038    26.816    21.526
     2.410     2.435    -1.118    2.2038    26.825    21.534
     2.510     2.536    -1.118    2.2052    26.844    21.549
     2.620     2.647    -1.118    2.2052    26.844    21.549
     2.730     2.758    -1.118    2.2067    26.864    21.565
     2.830     2.859    -1.118    2.2067    26.864    21.565
     2.940     2.971    -1.129    2.2052    26.854    21.557
