Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 August 2014
                                                                      
SIZRS 2014 Mission 3 (AXCTD drop 4)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
74 deg 59.1 min North _ 150 deg 09.9 min West      2014-08-13/1630 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13083293                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.698    2.0946    25.025    20.073
     0.730     0.738    -0.719    2.1036    25.160    20.183
     0.750     0.758    -0.719    2.1111    25.258    20.262
     0.780     0.788    -0.741    2.1215    25.413    20.387
     0.820     0.829    -0.741    2.1290    25.511    20.466
     0.880     0.889    -0.762    2.1380    25.646    20.576
     0.940     0.950    -0.773    2.1440    25.734    20.647
     1.000     1.010    -0.783    2.1529    25.860    20.749
     1.080     1.091    -0.783    2.1589    25.938    20.812
     1.150     1.162    -0.783    2.1634    25.997    20.860
     1.230     1.243    -0.794    2.1649    26.027    20.884
     1.320     1.334    -0.805    2.1664    26.056    20.907
     1.410     1.425    -0.794    2.1694    26.086    20.931
     1.500     1.516    -0.794    2.1694    26.086    20.931
     1.600     1.617    -0.794    2.1709    26.105    20.947
     1.690     1.708    -0.805    2.1709    26.115    20.955
     1.790     1.809    -0.805    2.1709    26.115    20.955
     1.890     1.910    -0.805    2.1724    26.134    20.971
     1.990     2.011    -0.816    2.1724    26.144    20.979
     2.090     2.112    -0.805    2.1739    26.154    20.987
     2.200     2.223    -0.816    2.1724    26.144    20.979
     2.300     2.324    -0.826    2.1724    26.152    20.986
     2.410     2.435    -0.816    2.1739    26.163    20.995
     2.510     2.536    -0.826    2.1739    26.172    21.002
     2.620     2.647    -0.816    2.1739    26.163    20.994
     2.730     2.759    -0.826    2.1739    26.172    21.002
     2.830     2.860    -0.826    2.1739    26.172    21.002
     2.940     2.971    -0.826    2.1739    26.172    21.002
