Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 July 2012
                                                                      
SIZRS Flight 3 (AXCTD drop 4)       Arctic Ocean       USCG C-130 1790
72 deg 59.3 min North _ 149 deg 59.4 min West      2012-07-25/0120 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046968                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.870    1.9562    23.361    18.729
     0.730     0.738    -0.881    1.9697    23.545    18.878
     0.750     0.758    -0.891    1.9756    23.630    18.946
     0.780     0.788    -0.902    1.9846    23.756    19.048
     0.820     0.828    -0.902    1.9936    23.873    19.143
     0.880     0.889    -0.913    2.0011    23.980    19.230
     0.940     0.950    -0.902    2.0041    24.010    19.254
     1.000     1.010    -0.902    2.0145    24.146    19.364
     1.080     1.091    -0.913    2.0205    24.233    19.435
     1.150     1.162    -0.913    2.0250    24.292    19.482
     1.230     1.243    -0.913    2.0265    24.312    19.498
     1.320     1.334    -0.913    2.0280    24.331    19.514
     1.410     1.425    -0.913    2.0295    24.351    19.530
     1.500     1.516    -0.913    2.0310    24.370    19.546
     1.600     1.617    -0.913    2.0310    24.370    19.546
     1.690     1.708    -0.913    2.0325    24.390    19.561
     1.790     1.809    -0.913    2.0339    24.408    19.576
     1.890     1.910    -0.913    2.0325    24.390    19.561
     1.990     2.011    -0.913    2.0339    24.408    19.576
     2.090     2.112    -0.913    2.0339    24.408    19.576
     2.200     2.223    -0.913    2.0339    24.408    19.576
     2.300     2.324    -0.913    2.0339    24.408    19.576
     2.410     2.435    -0.913    2.0354    24.428    19.592
     2.510     2.536    -0.924    2.0354    24.437    19.599
     2.620     2.647    -0.913    2.0354    24.428    19.592
     2.730     2.758    -0.924    2.0354    24.436    19.599
     2.830     2.859    -0.913    2.0354    24.427    19.592
     2.940     2.971    -0.913    2.0369    24.447    19.608
     3.050     3.082    -0.924    2.0369    24.456    19.615
