Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight                10 October 2019
                                                                      
SIZRS 2019 Mission 5 (AXCTD drop 3)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
74 deg 00.2 min North _ 150 deg 00.2 min West      2019-10-10/1855 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 19072033                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.143    2.3766    27.059    21.659
     0.730     0.738     1.153    2.3766    27.050    21.651
     0.750     0.758     1.153    2.3750    27.030    21.635
     0.780     0.788     1.143    2.3750    27.039    21.643
     0.820     0.828     1.143    2.3750    27.039    21.643
     0.880     0.889     1.132    2.3750    27.049    21.651
     0.940     0.950     1.132    2.3750    27.049    21.651
     1.000     1.010     1.132    2.3750    27.048    21.651
     1.080     1.091     1.122    2.3735    27.038    21.643
     1.150     1.162     1.122    2.3766    27.077    21.674
     1.230     1.243     1.111    2.3781    27.105    21.697
     1.320     1.334     1.122    2.3812    27.134    21.720
     1.410     1.425     1.122    2.3827    27.153    21.735
     1.500     1.516     1.122    2.3858    27.192    21.766
     1.600     1.617     1.122    2.3888    27.229    21.796
     1.690     1.708     1.122    2.3904    27.249    21.812
     1.790     1.809     1.122    2.3904    27.249    21.812
     1.890     1.910     1.122    2.3919    27.268    21.827
     1.990     2.011     1.122    2.3950    27.307    21.858
     2.090     2.112     1.122    2.3950    27.306    21.858
     2.200     2.223     1.122    2.3965    27.325    21.873
     2.300     2.324     1.132    2.3965    27.316    21.866
     2.410     2.435     1.132    2.3981    27.336    21.882
     2.510     2.536     1.122    2.3981    27.345    21.889
     2.620     2.647     1.132    2.3981    27.336    21.882
     2.730     2.758     1.122    2.3981    27.345    21.889
     2.830     2.860     1.132    2.3981    27.336    21.882
     2.940     2.971     1.132    2.3981    27.336    21.882
     3.050     3.082     1.122    2.3981    27.345    21.889
