Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight                10 October 2019
                                                                      
SIZRS 2019 Mission 5 (AXCTD drop 6)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
77 deg 00.1 min North _ 150 deg 00.0 min West      2019-10-10/2016 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 19072036                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.090    2.1970    26.711    21.441
     0.730     0.738    -1.079    2.1970    26.701    21.433
     0.750     0.758    -1.079    2.1970    26.701    21.433
     0.780     0.788    -1.079    2.1970    26.701    21.433
     0.820     0.829    -1.090    2.1970    26.711    21.441
     0.880     0.889    -1.090    2.1955    26.691    21.425
     0.940     0.950    -1.101    2.1955    26.701    21.433
     1.000     1.010    -1.112    2.1955    26.710    21.441
     1.080     1.091    -1.133    2.1955    26.729    21.456
     1.150     1.162    -1.144    2.1955    26.739    21.464
     1.230     1.243    -1.144    2.1955    26.739    21.464
     1.320     1.334    -1.144    2.1970    26.759    21.480
     1.410     1.425    -1.144    2.2001    26.800    21.514
     1.500     1.516    -1.144    2.2017    26.821    21.531
     1.600     1.617    -1.144    2.2048    26.862    21.564
     1.690     1.708    -1.144    2.2063    26.882    21.580
     1.790     1.809    -1.144    2.2063    26.882    21.580
     1.890     1.910    -1.155    2.2079    26.913    21.606
     1.990     2.011    -1.155    2.2094    26.933    21.622
     2.090     2.112    -1.144    2.2094    26.923    21.614
     2.200     2.223    -1.144    2.2110    26.945    21.631
     2.300     2.324    -1.144    2.2110    26.945    21.631
     2.410     2.435    -1.144    2.2125    26.965    21.647
     2.510     2.537    -1.144    2.2125    26.965    21.647
     2.620     2.648    -1.144    2.2125    26.964    21.647
     2.730     2.759    -1.144    2.2125    26.964    21.647
     2.830     2.860    -1.144    2.2141    26.986    21.664
     2.940     2.971    -1.144    2.2141    26.986    21.664
