Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight                10 October 2019
                                                                      
SIZRS 2019 Mission 5 (AXCTD drop 5)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
76 deg 00.1 min North _ 149 deg 60.0 min West      2019-10-10/1949 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 19072031                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.573    2.2201    26.558    21.310
     0.730     0.738    -0.573    2.2217    26.579    21.327
     0.750     0.758    -0.563    2.2217    26.570    21.319
     0.780     0.788    -0.563    2.2217    26.570    21.319
     0.820     0.829    -0.563    2.2217    26.570    21.319
     0.880     0.889    -0.563    2.2217    26.570    21.319
     0.940     0.950    -0.563    2.2217    26.570    21.319
     1.000     1.010    -0.573    2.2217    26.579    21.326
     1.080     1.091    -0.573    2.2217    26.579    21.326
     1.150     1.162    -0.584    2.2217    26.588    21.334
     1.230     1.243    -0.584    2.2201    26.567    21.317
     1.320     1.334    -0.595    2.2217    26.598    21.342
     1.410     1.425    -0.595    2.2217    26.598    21.342
     1.500     1.516    -0.595    2.2232    26.617    21.358
     1.600     1.617    -0.595    2.2232    26.617    21.358
     1.690     1.708    -0.595    2.2232    26.617    21.358
     1.790     1.809    -0.595    2.2247    26.637    21.374
     1.890     1.910    -0.595    2.2263    26.658    21.391
     1.990     2.011    -0.595    2.2278    26.677    21.407
     2.090     2.112    -0.595    2.2293    26.697    21.422
     2.200     2.223    -0.595    2.2293    26.697    21.422
     2.300     2.324    -0.595    2.2309    26.718    21.439
     2.410     2.435    -0.595    2.2309    26.718    21.439
     2.510     2.536    -0.595    2.2324    26.737    21.455
     2.620     2.648    -0.595    2.2324    26.737    21.455
     2.730     2.759    -0.595    2.2324    26.737    21.455
     2.830     2.860    -0.595    2.2324    26.737    21.455
     2.940     2.971    -0.595    2.2339    26.757    21.471
