Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  14 October 2014
                                                                      
SIZRS 2014 Mission 5 (AXCTD drop 3)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
73 deg 54.2 min North _ 150 deg 00.8 min West      2014-10-14/1655 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 10467493                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.345    2.1218    25.934    20.813
     0.730     0.738    -1.345    2.1218    25.934    20.813
     0.750     0.758    -1.345    2.1218    25.934    20.813
     0.780     0.788    -1.334    2.1218    25.924    20.806
     0.820     0.828    -1.334    2.1218    25.924    20.806
     0.880     0.889    -1.345    2.1218    25.934    20.813
     0.940     0.950    -1.356    2.1203    25.923    20.805
     1.000     1.010    -1.367    2.1188    25.913    20.796
     1.080     1.091    -1.378    2.1188    25.922    20.804
     1.150     1.162    -1.389    2.1188    25.932    20.812
     1.230     1.243    -1.389    2.1203    25.952    20.828
     1.320     1.334    -1.389    2.1233    25.992    20.861
     1.410     1.425    -1.399    2.1248    26.021    20.884
     1.500     1.516    -1.399    2.1293    26.081    20.933
     1.600     1.617    -1.399    2.1293    26.081    20.933
     1.690     1.708    -1.410    2.1308    26.110    20.957
     1.790     1.809    -1.399    2.1337    26.140    20.980
     1.890     1.910    -1.410    2.1352    26.169    21.004
     1.990     2.011    -1.399    2.1367    26.180    21.013
     2.090     2.112    -1.399    2.1382    26.200    21.029
     2.200     2.223    -1.399    2.1382    26.200    21.029
     2.300     2.324    -1.399    2.1382    26.199    21.029
     2.410     2.435    -1.399    2.1397    26.219    21.045
     2.510     2.536    -1.399    2.1382    26.199    21.029
     2.620     2.647    -1.399    2.1382    26.199    21.029
     2.730     2.758    -1.399    2.1397    26.219    21.045
     2.830     2.860    -1.399    2.1397    26.219    21.045
     2.940     2.971    -1.399    2.1397    26.219    21.045
