Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  14 October 2014
                                                                      
SIZRS 2014 Mission 5 (AXCTD drop 4)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
74 deg 54.8 min North _ 149 deg 43.2 min West      2014-10-14/1718 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 10467485                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.416    2.0883    25.548    20.501
     0.730     0.738    -1.416    2.0868    25.528    20.485
     0.750     0.758    -1.416    2.0868    25.528    20.485
     0.780     0.788    -1.405    2.0868    25.519    20.477
     0.820     0.829    -1.405    2.0883    25.539    20.493
     0.880     0.889    -1.416    2.0883    25.548    20.501
     0.940     0.950    -1.416    2.0868    25.528    20.485
     1.000     1.010    -1.416    2.0868    25.528    20.485
     1.080     1.091    -1.427    2.0853    25.517    20.476
     1.150     1.162    -1.438    2.0928    25.627    20.565
     1.230     1.243    -1.449    2.0913    25.616    20.556
     1.320     1.334    -1.449    2.0943    25.656    20.589
     1.410     1.425    -1.459    2.1047    25.804    20.709
     1.500     1.516    -1.459    2.1196    26.003    20.870
     1.600     1.617    -1.459    2.1300    26.143    20.983
     1.690     1.708    -1.459    2.1374    26.242    21.064
     1.790     1.809    -1.459    2.1404    26.282    21.096
     1.890     1.910    -1.459    2.1434    26.322    21.129
     1.990     2.011    -1.459    2.1449    26.342    21.145
     2.090     2.112    -1.449    2.1464    26.354    21.154
     2.200     2.223    -1.449    2.1479    26.374    21.170
     2.300     2.324    -1.449    2.1479    26.374    21.170
     2.410     2.435    -1.449    2.1494    26.394    21.187
     2.510     2.536    -1.449    2.1494    26.394    21.187
     2.620     2.647    -1.449    2.1494    26.394    21.186
     2.730     2.759    -1.449    2.1494    26.393    21.186
     2.830     2.860    -1.449    2.1494    26.393    21.186
     2.940     2.971    -1.449    2.1494    26.393    21.186
