Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 9 October 2018
                                                                      
SIZRS 2018 Mission 5 (AXCTD drop 2)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
72 deg 55.5 min North _ 150 deg 00.1 min West      2018-10-09/2132 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124203                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.979    2.1051    25.398    20.378
     0.730     0.738    -1.001    2.1036    25.397    20.377
     0.750     0.758    -1.001    2.1036    25.397    20.377
     0.780     0.788    -1.011    2.1036    25.406    20.384
     0.820     0.828    -1.011    2.1051    25.426    20.400
     0.880     0.889    -1.011    2.1066    25.445    20.416
     0.940     0.950    -1.011    2.1112    25.506    20.465
     1.000     1.010    -1.011    2.1188    25.606    20.546
     1.080     1.091    -1.011    2.1234    25.667    20.595
     1.150     1.162    -1.011    2.1280    25.728    20.644
     1.230     1.243    -1.011    2.1310    25.767    20.676
     1.320     1.334    -1.022    2.1341    25.817    20.717
     1.410     1.425    -1.011    2.1356    25.828    20.725
     1.500     1.516    -1.022    2.1371    25.857    20.749
     1.600     1.617    -1.011    2.1402    25.888    20.774
     1.690     1.707    -1.011    2.1402    25.888    20.774
     1.790     1.809    -1.022    2.1417    25.918    20.798
     1.890     1.910    -1.011    2.1417    25.908    20.790
     1.990     2.011    -1.022    2.1432    25.937    20.814
     2.090     2.112    -1.011    2.1432    25.928    20.806
     2.200     2.223    -1.011    2.1448    25.949    20.823
     2.300     2.324    -1.022    2.1448    25.958    20.831
     2.410     2.435    -1.011    2.1448    25.949    20.823
     2.510     2.536    -1.022    2.1463    25.978    20.847
     2.620     2.647    -1.011    2.1448    25.949    20.823
     2.730     2.758    -1.011    2.1448    25.949    20.823
     2.830     2.859    -1.022    2.1463    25.978    20.847
     2.940     2.971    -1.011    2.1463    25.968    20.839
