Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 9 October 2018
                                                                      
SIZRS 2018 Mission 5 (AXCTD drop 6)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
75 deg 58.9 min North _ 149 deg 58.0 min West      2018-10-09/2306 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124205                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.285    2.1273    25.955    20.830
     0.730     0.738    -1.285    2.1258    25.935    20.814
     0.750     0.758    -1.296    2.1258    25.945    20.822
     0.780     0.788    -1.296    2.1258    25.945    20.822
     0.820     0.829    -1.306    2.1288    25.993    20.861
     0.880     0.889    -1.306    2.1334    26.055    20.911
     0.940     0.950    -1.306    2.1410    26.156    20.993
     1.000     1.010    -1.306    2.1471    26.237    21.059
     1.080     1.091    -1.306    2.1532    26.319    21.125
     1.150     1.162    -1.306    2.1608    26.420    21.207
     1.230     1.243    -1.306    2.1700    26.543    21.307
     1.320     1.334    -1.306    2.1761    26.625    21.373
     1.410     1.425    -1.306    2.1807    26.686    21.423
     1.500     1.516    -1.306    2.1853    26.748    21.473
     1.600     1.617    -1.306    2.1883    26.788    21.505
     1.690     1.708    -1.306    2.1883    26.788    21.505
     1.790     1.809    -1.306    2.1914    26.829    21.539
     1.890     1.910    -1.306    2.1929    26.849    21.555
     1.990     2.011    -1.306    2.1929    26.849    21.555
     2.090     2.112    -1.306    2.1929    26.849    21.555
     2.200     2.223    -1.306    2.1944    26.869    21.571
     2.300     2.324    -1.306    2.1944    26.869    21.571
     2.410     2.435    -1.306    2.1944    26.869    21.571
     2.510     2.536    -1.306    2.1959    26.889    21.587
     2.620     2.648    -1.306    2.1959    26.889    21.587
     2.730     2.759    -1.306    2.1959    26.889    21.587
     2.830     2.860    -1.306    2.1959    26.889    21.587
     2.940     2.971    -1.306    2.1959    26.889    21.587
