Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 9 October 2018
                                                                      
SIZRS 2018 Mission 5 (AXCTD drop 4)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
74 deg 59.9 min North _ 150 deg 00.0 min West      2018-10-09/2231 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124201                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.687    2.2246    26.717    21.440
     0.730     0.738    -0.698    2.2261    26.747    21.464
     0.750     0.758    -0.687    2.2261    26.737    21.456
     0.780     0.788    -0.687    2.2276    26.757    21.472
     0.820     0.829    -0.698    2.2292    26.788    21.497
     0.880     0.889    -0.687    2.2292    26.778    21.489
     0.940     0.950    -0.698    2.2307    26.807    21.513
     1.000     1.010    -0.687    2.2307    26.797    21.505
     1.080     1.091    -0.687    2.2307    26.797    21.505
     1.150     1.162    -0.698    2.2307    26.807    21.513
     1.230     1.243    -0.687    2.2307    26.797    21.505
     1.320     1.334    -0.698    2.2322    26.827    21.529
     1.410     1.425    -0.687    2.2322    26.817    21.521
     1.500     1.516    -0.698    2.2322    26.827    21.529
     1.600     1.617    -0.698    2.2322    26.827    21.529
     1.690     1.708    -0.687    2.2322    26.817    21.521
     1.790     1.809    -0.698    2.2322    26.827    21.529
     1.890     1.910    -0.687    2.2322    26.817    21.521
     1.990     2.011    -0.698    2.2322    26.826    21.529
     2.090     2.112    -0.698    2.2322    26.826    21.529
     2.200     2.223    -0.687    2.2322    26.817    21.521
     2.300     2.324    -0.698    2.2322    26.826    21.529
     2.410     2.435    -0.687    2.2322    26.816    21.520
     2.510     2.536    -0.698    2.2322    26.826    21.529
     2.620     2.647    -0.698    2.2322    26.826    21.528
     2.730     2.759    -0.698    2.2322    26.826    21.528
     2.830     2.860    -0.698    2.2322    26.826    21.528
     2.940     2.971    -0.687    2.2322    26.816    21.520
