Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight              12 September 2019
                                                                      
SIZRS 2019 Mission 4 (AXCTD drop 8)                   USCG C-130J 2002
                      Arctic Ocean = Beaufort Sea                     
77 deg 59.4 min North _ 149 deg 60.0 min West      2019-09-12/2317 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121366                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.846    2.1194    25.474    20.437
     0.730     0.738    -0.835    2.1194    25.465    20.430
     0.750     0.758    -0.835    2.1194    25.465    20.430
     0.780     0.788    -0.825    2.1194    25.456    20.423
     0.820     0.829    -0.814    2.1194    25.447    20.415
     0.880     0.889    -0.803    2.1194    25.438    20.407
     0.940     0.950    -0.793    2.1194    25.429    20.401
     1.000     1.011    -0.803    2.1179    25.418    20.392
     1.080     1.091    -0.803    2.1179    25.418    20.392
     1.150     1.162    -0.825    2.1164    25.417    20.391
     1.230     1.243    -0.846    2.1149    25.415    20.389
     1.320     1.334    -0.868    2.1164    25.453    20.421
     1.410     1.425    -0.878    2.1194    25.501    20.459
     1.500     1.516    -0.889    2.1270    25.610    20.548
     1.600     1.617    -0.900    2.1361    25.739    20.652
     1.690     1.708    -0.900    2.1483    25.900    20.782
     1.790     1.809    -0.910    2.1574    26.028    20.886
     1.890     1.910    -0.910    2.1635    26.108    20.951
     1.990     2.011    -0.910    2.1711    26.209    21.032
     2.090     2.112    -0.910    2.1772    26.289    21.097
     2.200     2.223    -0.910    2.1818    26.350    21.146
     2.300     2.324    -0.910    2.1864    26.410    21.195
     2.410     2.436    -0.910    2.1879    26.430    21.211
     2.510     2.537    -0.910    2.1909    26.470    21.243
     2.620     2.648    -0.910    2.1940    26.511    21.277
     2.730     2.759    -0.910    2.1955    26.530    21.292
     2.830     2.860    -0.910    2.1970    26.550    21.308
     2.940     2.971    -0.910    2.1985    26.570    21.324
