Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight              12 September 2019
                                                                      
SIZRS 2019 Mission 4 (AXCTD drop 5)                   USCG C-130J 2002
                      Arctic Ocean = Beaufort Sea                     
74 deg 59.8 min North _ 150 deg 00.2 min West      2019-09-12/2200 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17035288                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.855    2.2209    25.358    20.305
     0.730     0.738     0.834    2.2225    25.395    20.336
     0.750     0.758     0.823    2.2225    25.404    20.343
     0.780     0.788     0.813    2.2225    25.413    20.350
     0.820     0.829     0.813    2.2225    25.413    20.350
     0.880     0.889     0.813    2.2240    25.431    20.365
     0.940     0.950     0.803    2.2255    25.458    20.387
     1.000     1.010     0.813    2.2286    25.489    20.411
     1.080     1.091     0.803    2.2331    25.553    20.464
     1.150     1.162     0.803    2.2392    25.630    20.525
     1.230     1.243     0.803    2.2484    25.745    20.617
     1.320     1.334     0.803    2.2545    25.821    20.679
     1.410     1.425     0.813    2.2606    25.889    20.733
     1.500     1.516     0.803    2.2667    25.974    20.802
     1.600     1.617     0.803    2.2697    26.012    20.832
     1.690     1.708     0.803    2.2728    26.050    20.863
     1.790     1.809     0.792    2.2758    26.097    20.901
     1.890     1.910     0.803    2.2773    26.107    20.908
     1.990     2.011     0.792    2.2789    26.136    20.932
     2.090     2.112     0.803    2.2819    26.164    20.954
     2.200     2.223     0.803    2.2819    26.164    20.954
     2.300     2.324     0.803    2.2834    26.183    20.970
     2.410     2.435     0.803    2.2850    26.203    20.986
     2.510     2.536     0.803    2.2850    26.203    20.986
     2.620     2.647     0.803    2.2850    26.203    20.986
     2.730     2.759     0.803    2.2865    26.222    21.001
     2.830     2.860     0.803    2.2865    26.222    21.001
     2.940     2.971     0.803    2.2865    26.222    21.001
     3.050     3.082     0.792    2.2865    26.231    21.008
