Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight              12 September 2019
                                                                      
SIZRS 2019 Mission 4 (AXCTD drop 11)                   USCG C-130J 2002
                      Arctic Ocean = Beaufort Sea                     
72 deg 04.7 min North _ 149 deg 32.4 min West      2019-09-13/0233 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121363                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     3.188    2.4662    26.422    21.031
     0.730     0.737     3.198    2.4662    26.413    21.024
     0.750     0.758     3.198    2.4662    26.413    21.024
     0.780     0.788     3.188    2.4662    26.422    21.031
     0.820     0.828     3.188    2.4662    26.422    21.031
     0.880     0.889     3.188    2.4662    26.422    21.031
     0.940     0.950     3.188    2.4662    26.421    21.031
     1.000     1.010     3.178    2.4662    26.430    21.039
     1.080     1.091     3.178    2.4662    26.430    21.039
     1.150     1.162     3.178    2.4662    26.430    21.038
     1.230     1.243     3.178    2.4678    26.448    21.053
     1.320     1.334     3.168    2.4708    26.492    21.089
     1.410     1.425     3.168    2.4724    26.511    21.104
     1.500     1.515     3.168    2.4785    26.582    21.161
     1.600     1.616     3.168    2.4846    26.654    21.218
     1.690     1.707     3.168    2.4908    26.727    21.276
     1.790     1.808     3.168    2.4969    26.799    21.333
     1.890     1.909     3.168    2.5030    26.871    21.390
     1.990     2.011     3.168    2.5061    26.907    21.419
     2.090     2.112     3.168    2.5107    26.961    21.463
     2.200     2.223     3.168    2.5153    27.016    21.506
     2.300     2.324     3.168    2.5184    27.052    21.535
     2.410     2.435     3.168    2.5199    27.070    21.549
     2.510     2.536     3.168    2.5199    27.070    21.549
     2.620     2.647     3.168    2.5199    27.070    21.549
     2.730     2.758     3.168    2.5215    27.088    21.564
     2.830     2.859     3.168    2.5215    27.088    21.564
     2.940     2.970     3.168    2.5215    27.088    21.564
     3.050     3.082     3.168    2.5215    27.088    21.564
