Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Flight              12 September 2019
                                                                      
SIZRS 2019 Mission 4 (AXCTD drop 10)                   USCG C-130J 2002
                      Arctic Ocean = Beaufort Sea                     
80 deg 00.5 min North _ 149 deg 50.1 min West      2019-09-13/0007 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121364                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.367    2.0912    25.545    20.498
     0.730     0.738    -1.367    2.0912    25.545    20.498
     0.750     0.758    -1.378    2.0896    25.533    20.488
     0.780     0.788    -1.378    2.0912    25.554    20.506
     0.820     0.829    -1.389    2.0912    25.564    20.513
     0.880     0.889    -1.400    2.0896    25.552    20.504
     0.940     0.950    -1.411    2.0896    25.561    20.511
     1.000     1.011    -1.432    2.0881    25.559    20.510
     1.080     1.091    -1.432    2.0881    25.559    20.510
     1.150     1.162    -1.443    2.0896    25.588    20.534
     1.230     1.243    -1.443    2.0958    25.671    20.601
     1.320     1.334    -1.443    2.1019    25.753    20.667
     1.410     1.425    -1.443    2.1126    25.896    20.783
     1.500     1.516    -1.454    2.1202    26.007    20.873
     1.600     1.617    -1.454    2.1310    26.152    20.990
     1.690     1.708    -1.454    2.1386    26.254    21.073
     1.790     1.809    -1.454    2.1463    26.357    21.157
     1.890     1.910    -1.454    2.1539    26.459    21.239
     1.990     2.011    -1.454    2.1585    26.520    21.289
     2.090     2.112    -1.454    2.1662    26.624    21.373
     2.200     2.223    -1.454    2.1708    26.685    21.423
     2.300     2.325    -1.454    2.1738    26.726    21.456
     2.410     2.436    -1.454    2.1784    26.787    21.506
     2.510     2.537    -1.454    2.1784    26.787    21.506
     2.620     2.648    -1.454    2.1815    26.829    21.540
     2.730     2.759    -1.454    2.1830    26.849    21.556
     2.830     2.860    -1.454    2.1830    26.849    21.556
     2.940     2.971    -1.454    2.1845    26.869    21.572
