Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 August 2013
                                                                      
SIZRS 2013 Mission 3 (AXCTD drop 1)                    USCG C-130 1707
                      Arctic Ocean = Beaufort Sea                     
72 deg 42.6 min North _ 151 deg 21.8 min West      2013-08-13/2200 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072485                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.085    2.1849    25.540    20.474
     0.730     0.738     0.085    2.1849    25.539    20.474
     0.750     0.758     0.106    2.1864    25.541    20.475
     0.780     0.788     0.190    2.1894    25.509    20.447
     0.820     0.828     0.169    2.1849    25.469    20.415
     0.880     0.889     0.053    2.1670    25.337    20.312
     0.940     0.950    -0.031    2.1611    25.331    20.309
     1.000     1.010    -0.084    2.1566    25.318    20.299
     1.080     1.091    -0.116    2.1551    25.325    20.306
     1.150     1.162    -0.137    2.1566    25.362    20.336
     1.230     1.243    -0.137    2.1581    25.381    20.351
     1.320     1.334    -0.137    2.1581    25.381    20.351
     1.410     1.425    -0.147    2.1611    25.428    20.389
     1.500     1.516    -0.158    2.1626    25.456    20.412
     1.600     1.617    -0.168    2.1655    25.502    20.449
     1.690     1.707    -0.179    2.1641    25.493    20.442
     1.790     1.809    -0.190    2.1655    25.520    20.465
     1.890     1.910    -0.200    2.1655    25.528    20.471
     1.990     2.011    -0.211    2.1670    25.557    20.495
     2.090     2.112    -0.211    2.1685    25.576    20.510
     2.200     2.223    -0.211    2.1685    25.576    20.510
     2.300     2.324    -0.221    2.1685    25.585    20.517
     2.410     2.435    -0.221    2.1700    25.604    20.533
     2.510     2.536    -0.221    2.1685    25.584    20.517
     2.620     2.647    -0.221    2.1700    25.604    20.533
     2.730     2.758    -0.221    2.1700    25.604    20.533
     2.830     2.859    -0.232    2.1700    25.613    20.540
     2.940     2.970    -0.243    2.1715    25.641    20.563
