Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  16 August 2013
                                                                      
SIZRS 2013 Mission 3 (AXCTD drop 9)                    USCG C-130 1707
                      Arctic Ocean = Beaufort Sea                     
72 deg 00.0 min North _ 150 deg 00.0 min West      2013-08-16/1712 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072488                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.012    2.1933    25.708    20.612
     0.730     0.737     0.012    2.1948    25.727    20.627
     0.750     0.758     0.012    2.1963    25.747    20.643
     0.780     0.788     0.012    2.1963    25.747    20.643
     0.820     0.828     0.012    2.1978    25.766    20.658
     0.880     0.889     0.012    2.1978    25.766    20.658
     0.940     0.950     0.012    2.1993    25.785    20.673
     1.000     1.010     0.012    2.1993    25.785    20.673
     1.080     1.091     0.001    2.1993    25.794    20.681
     1.150     1.162     0.012    2.2008    25.804    20.689
     1.230     1.243     0.012    2.2008    25.804    20.689
     1.320     1.334     0.012    2.2008    25.804    20.689
     1.410     1.425     0.012    2.2008    25.804    20.689
     1.500     1.515     0.012    2.2023    25.823    20.704
     1.600     1.616     0.012    2.2023    25.823    20.704
     1.690     1.707     0.012    2.2008    25.804    20.689
     1.790     1.808     0.012    2.2023    25.823    20.704
     1.890     1.909     0.012    2.2023    25.823    20.704
     1.990     2.011     0.001    2.2023    25.832    20.712
     2.090     2.112     0.012    2.2023    25.823    20.704
     2.200     2.223     0.012    2.2023    25.823    20.704
     2.300     2.324     0.012    2.2023    25.823    20.704
     2.410     2.435     0.012    2.2023    25.823    20.704
     2.510     2.536     0.012    2.2023    25.823    20.704
     2.620     2.647     0.012    2.2023    25.823    20.704
     2.730     2.758     0.012    2.2023    25.823    20.704
     2.830     2.859     0.001    2.2023    25.832    20.711
     2.940     2.970     0.012    2.2023    25.822    20.704
     3.050     3.082     0.001    2.2023    25.832    20.711
