Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   18 Sept 2012
                                                                      
SIZRS Flight 5 (AXCTD drop 3)       Arctic Ocean       USCG C-130 1790
75 deg 36.2 min North _ 150 deg 21.1 min West      2012-09-19/0031 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12068098                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728     0.115    2.1666    25.281    20.265
     0.730     0.738     0.115    2.1681    25.300    20.280
     0.750     0.758     0.115    2.1681    25.300    20.280
     0.780     0.788     0.115    2.1696    25.319    20.296
     0.820     0.829     0.115    2.1696    25.319    20.296
     0.880     0.889     0.115    2.1696    25.319    20.296
     0.940     0.950     0.115    2.1696    25.319    20.296
     1.000     1.010     0.115    2.1711    25.338    20.311
     1.080     1.091     0.115    2.1711    25.338    20.311
     1.150     1.162     0.115    2.1711    25.338    20.311
     1.230     1.243     0.115    2.1711    25.338    20.311
     1.320     1.334     0.115    2.1711    25.338    20.311
     1.410     1.425     0.115    2.1726    25.357    20.326
     1.500     1.516     0.115    2.1726    25.357    20.326
     1.600     1.617     0.115    2.1726    25.357    20.326
     1.690     1.708     0.115    2.1726    25.357    20.326
     1.790     1.809     0.115    2.1726    25.357    20.326
     1.890     1.910     0.115    2.1726    25.357    20.326
     1.990     2.011     0.115    2.1726    25.357    20.326
     2.090     2.112     0.115    2.1726    25.357    20.326
     2.200     2.223     0.115    2.1726    25.357    20.326
     2.300     2.324     0.115    2.1726    25.357    20.326
     2.410     2.435     0.115    2.1726    25.357    20.326
     2.510     2.536     0.115    2.1726    25.357    20.326
     2.620     2.648     0.115    2.1726    25.357    20.326
     2.730     2.759     0.115    2.1726    25.357    20.326
     2.830     2.860     0.115    2.1726    25.357    20.326
     2.940     2.971     0.115    2.1726    25.356    20.326
     3.050     3.082     0.115    2.1726    25.356    20.326
     3.160     3.193     0.115    2.1726    25.356    20.326
