Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   18 Sept 2012
                                                                      
SIZRS Flight 5 (AXCTD drop 1)       Arctic Ocean       USCG C-130 1790
80 deg 01.3 min North _ 150 deg 02.4 min West      2012-09-18/2300 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046964                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.384    2.1550    26.412    21.201
     0.730     0.738    -1.384    2.1550    26.412    21.201
     0.750     0.758    -1.384    2.1565    26.432    21.217
     0.780     0.788    -1.384    2.1565    26.432    21.217
     0.820     0.829    -1.373    2.1565    26.422    21.209
     0.880     0.889    -1.384    2.1565    26.432    21.217
     0.940     0.950    -1.384    2.1565    26.432    21.217
     1.000     1.011    -1.384    2.1565    26.432    21.217
     1.080     1.091    -1.384    2.1565    26.432    21.217
     1.150     1.162    -1.405    2.1550    26.430    21.216
     1.230     1.243    -1.416    2.1535    26.420    21.208
     1.320     1.334    -1.427    2.1535    26.430    21.216
     1.410     1.425    -1.438    2.1505    26.399    21.191
     1.500     1.516    -1.438    2.1594    26.518    21.288
     1.600     1.617    -1.438    2.1654    26.599    21.353
     1.690     1.708    -1.438    2.1743    26.718    21.450
     1.790     1.809    -1.438    2.1802    26.798    21.514
     1.890     1.910    -1.449    2.1861    26.887    21.586
     1.990     2.011    -1.438    2.1936    26.977    21.660
     2.090     2.112    -1.438    2.1950    26.996    21.675
     2.200     2.223    -1.449    2.1980    27.047    21.716
     2.300     2.325    -1.438    2.1995    27.057    21.724
     2.410     2.436    -1.449    2.2025    27.107    21.765
     2.510     2.537    -1.438    2.2039    27.116    21.772
     2.620     2.648    -1.438    2.2039    27.116    21.772
     2.730     2.759    -1.438    2.2025    27.097    21.757
     2.830     2.860    -1.438    2.2039    27.116    21.772
     2.940     2.971    -1.438    2.2054    27.136    21.788
