Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   18 Sept 2012
                                                                      
SIZRS Flight 5 (AXCTD drop 4)       Arctic Ocean       USCG C-130 1790
74 deg 00.0 min North _ 150 deg 00.0 min West      2012-09-19/0110 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12068099                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.657    2.1481    24.608    19.709
     0.730     0.738     0.657    2.1481    24.608    19.709
     0.750     0.758     0.657    2.1481    24.608    19.709
     0.780     0.788     0.657    2.1481    24.608    19.709
     0.820     0.828     0.657    2.1481    24.608    19.709
     0.880     0.889     0.657    2.1496    24.626    19.724
     0.940     0.950     0.647    2.1496    24.634    19.731
     1.000     1.010     0.657    2.1496    24.626    19.724
     1.080     1.091     0.657    2.1511    24.645    19.739
     1.150     1.162     0.647    2.1526    24.672    19.761
     1.230     1.243     0.657    2.1526    24.664    19.754
     1.320     1.334     0.647    2.1557    24.711    19.792
     1.410     1.425     0.657    2.1557    24.703    19.785
     1.500     1.516     0.647    2.1557    24.711    19.792
     1.600     1.617     0.647    2.1572    24.729    19.807
     1.690     1.708     0.657    2.1572    24.721    19.800
     1.790     1.809     0.647    2.1572    24.729    19.807
     1.890     1.910     0.657    2.1572    24.721    19.800
     1.990     2.011     0.657    2.1572    24.721    19.800
     2.090     2.112     0.647    2.1572    24.729    19.807
     2.200     2.223     0.657    2.1572    24.721    19.800
     2.300     2.324     0.647    2.1572    24.729    19.807
     2.410     2.435     0.647    2.1572    24.729    19.806
     2.510     2.536     0.657    2.1572    24.721    19.800
     2.620     2.647     0.647    2.1587    24.748    19.822
     2.730     2.758     0.657    2.1587    24.740    19.815
     2.830     2.860     0.647    2.1572    24.729    19.806
     2.940     2.971     0.657    2.1587    24.739    19.815
     3.050     3.082     0.657    2.1587    24.739    19.815
     3.160     3.193     0.647    2.1587    24.747    19.821
