Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  26 September 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 7)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
75 deg 57.3 min North _ 140 deg 22.5 min West      2014-09-26/1334 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 14067492                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.437    2.1144    25.915    20.799
     0.730     0.738    -1.437    2.1174    25.955    20.831
     0.750     0.758    -1.448    2.1174    25.965    20.839
     0.780     0.788    -1.448    2.1204    26.005    20.871
     0.820     0.829    -1.448    2.1249    26.065    20.920
     0.880     0.889    -1.437    2.1294    26.116    20.961
     0.940     0.950    -1.437    2.1309    26.136    20.978
     1.000     1.010    -1.437    2.1309    26.136    20.977
     1.080     1.091    -1.437    2.1324    26.156    20.994
     1.150     1.162    -1.437    2.1339    26.176    21.010
     1.230     1.243    -1.437    2.1339    26.176    21.010
     1.320     1.334    -1.437    2.1353    26.195    21.025
     1.410     1.425    -1.448    2.1339    26.185    21.018
     1.500     1.516    -1.437    2.1353    26.194    21.025
     1.600     1.617    -1.437    2.1353    26.194    21.025
     1.690     1.708    -1.437    2.1353    26.194    21.025
     1.790     1.809    -1.437    2.1353    26.194    21.025
     1.890     1.910    -1.437    2.1353    26.194    21.025
     1.990     2.011    -1.437    2.1353    26.194    21.025
     2.090     2.112    -1.437    2.1353    26.194    21.025
     2.200     2.223    -1.437    2.1353    26.194    21.025
     2.300     2.324    -1.437    2.1353    26.194    21.025
     2.410     2.435    -1.437    2.1353    26.194    21.025
     2.510     2.536    -1.437    2.1353    26.194    21.025
     2.620     2.648    -1.437    2.1368    26.214    21.041
     2.730     2.759    -1.437    2.1368    26.214    21.041
     2.830     2.860    -1.437    2.1368    26.214    21.041
     2.940     2.971    -1.437    2.1368    26.214    21.041
