Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 September 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 5)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
75 deg 57.2 min North _ 149 deg 52.7 min West      2014-09-24/1412 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13083299                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.382    2.0908    25.552    20.504
     0.730     0.738    -1.404    2.0938    25.611    20.552
     0.750     0.758    -1.415    2.0968    25.661    20.592
     0.780     0.788    -1.426    2.0998    25.710    20.632
     0.820     0.829    -1.437    2.1073    25.820    20.721
     0.880     0.889    -1.437    2.1118    25.880    20.770
     0.940     0.950    -1.437    2.1179    25.962    20.836
     1.000     1.010    -1.447    2.1194    25.991    20.860
     1.080     1.091    -1.437    2.1254    26.062    20.918
     1.150     1.162    -1.447    2.1269    26.091    20.941
     1.230     1.243    -1.447    2.1284    26.111    20.957
     1.320     1.334    -1.437    2.1314    26.142    20.983
     1.410     1.425    -1.447    2.1314    26.151    20.990
     1.500     1.516    -1.437    2.1329    26.162    20.999
     1.600     1.617    -1.437    2.1344    26.182    21.015
     1.690     1.708    -1.447    2.1344    26.191    21.022
     1.790     1.809    -1.437    2.1359    26.202    21.031
     1.890     1.910    -1.447    2.1359    26.211    21.039
     1.990     2.011    -1.437    2.1359    26.202    21.031
     2.090     2.112    -1.447    2.1374    26.231    21.055
     2.200     2.223    -1.447    2.1374    26.231    21.055
     2.300     2.324    -1.437    2.1374    26.222    21.048
     2.410     2.435    -1.447    2.1374    26.231    21.055
     2.510     2.536    -1.437    2.1374    26.222    21.047
     2.620     2.648    -1.437    2.1374    26.222    21.047
     2.730     2.759    -1.447    2.1374    26.231    21.055
     2.830     2.860    -1.437    2.1389    26.242    21.064
     2.940     2.971    -1.447    2.1389    26.251    21.071
