Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 September 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 4)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
74 deg 58.0 min North _ 149 deg 54.3 min West      2014-09-24/1347 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13083300                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.448    2.1398    26.265    21.082
     0.730     0.738    -1.437    2.1428    26.295    21.107
     0.750     0.758    -1.448    2.1443    26.325    21.131
     0.780     0.788    -1.448    2.1457    26.344    21.146
     0.820     0.829    -1.448    2.1472    26.364    21.163
     0.880     0.889    -1.448    2.1472    26.364    21.163
     0.940     0.950    -1.448    2.1472    26.364    21.163
     1.000     1.010    -1.448    2.1487    26.384    21.179
     1.080     1.091    -1.448    2.1487    26.384    21.179
     1.150     1.162    -1.448    2.1487    26.384    21.179
     1.230     1.243    -1.448    2.1487    26.384    21.179
     1.320     1.334    -1.437    2.1487    26.374    21.171
     1.410     1.425    -1.437    2.1502    26.394    21.187
     1.500     1.516    -1.437    2.1502    26.394    21.187
     1.600     1.617    -1.437    2.1502    26.394    21.187
     1.690     1.708    -1.437    2.1502    26.394    21.187
     1.790     1.809    -1.437    2.1502    26.394    21.187
     1.890     1.910    -1.437    2.1517    26.414    21.203
     1.990     2.011    -1.437    2.1502    26.394    21.187
     2.090     2.112    -1.437    2.1517    26.414    21.203
     2.200     2.223    -1.437    2.1502    26.394    21.187
     2.300     2.324    -1.437    2.1517    26.414    21.203
     2.410     2.435    -1.437    2.1517    26.414    21.203
     2.510     2.536    -1.437    2.1517    26.414    21.203
     2.620     2.647    -1.437    2.1517    26.414    21.203
     2.730     2.759    -1.437    2.1517    26.414    21.203
     2.830     2.860    -1.437    2.1517    26.414    21.203
     2.940     2.971    -1.437    2.1517    26.414    21.203
