Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight  10 July 2019
                                                                      
SIZRS 2019 Mission 2 (AXCTD drop 2)                   USCG C-130J 2006
                      Arctic Ocean = Beaufort Sea                     
73 deg 00.2 min North _ 150 deg 00.1 min West      2019-07-10/2008 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121461                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.649    2.3339    26.102    20.868
     0.730     0.738     1.639    2.3400    26.185    20.935
     0.750     0.758     1.629    2.3446    26.250    20.987
     0.780     0.788     1.629    2.3522    26.343    21.062
     0.820     0.828     1.629    2.3629    26.474    21.167
     0.880     0.889     1.619    2.3736    26.614    21.280
     0.940     0.950     1.619    2.3888    26.801    21.429
     1.000     1.010     1.619    2.3965    26.895    21.505
     1.080     1.091     1.619    2.4071    27.026    21.609
     1.150     1.162     1.619    2.4132    27.101    21.669
     1.230     1.243     1.619    2.4194    27.177    21.731
     1.320     1.334     1.608    2.4239    27.242    21.783
     1.410     1.425     1.619    2.4270    27.271    21.805
     1.500     1.516     1.608    2.4300    27.317    21.843
     1.600     1.617     1.619    2.4316    27.327    21.851
     1.690     1.708     1.619    2.4331    27.346    21.866
     1.790     1.809     1.608    2.4331    27.355    21.874
     1.890     1.910     1.619    2.4346    27.364    21.880
     1.990     2.011     1.608    2.4346    27.374    21.889
     2.090     2.112     1.619    2.4361    27.383    21.895
     2.200     2.223     1.619    2.4361    27.382    21.895
     2.300     2.324     1.619    2.4377    27.402    21.911
     2.410     2.435     1.629    2.4377    27.393    21.903
     2.510     2.536     1.629    2.4377    27.393    21.903
     2.620     2.647     1.629    2.4392    27.412    21.918
     2.730     2.758     1.629    2.4377    27.393    21.903
     2.830     2.859     1.619    2.4377    27.402    21.911
     2.940     2.971     1.629    2.4392    27.412    21.918
     3.050     3.082     1.629    2.4407    27.430    21.933
