Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight  10 July 2019
                                                                      
SIZRS 2019 Mission 2 (AXCTD drop 4)                   USCG C-130J 2006
                      Arctic Ocean = Beaufort Sea                     
74 deg 59.9 min North _ 149 deg 57.0 min West      2019-07-10/2100 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121463                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.858    2.0843    25.024    20.073
     0.730     0.738    -0.880    2.0935    25.163    20.186
     0.750     0.758    -0.880    2.1088    25.364    20.348
     0.780     0.788    -0.880    2.1242    25.566    20.512
     0.820     0.829    -0.890    2.1380    25.756    20.666
     0.880     0.889    -0.890    2.1471    25.876    20.763
     0.940     0.950    -0.890    2.1563    25.997    20.861
     1.000     1.010    -0.901    2.1671    26.148    20.984
     1.080     1.091    -0.901    2.1809    26.330    21.131
     1.150     1.162    -0.901    2.1885    26.431    21.212
     1.230     1.243    -0.901    2.1962    26.532    21.294
     1.320     1.334    -0.912    2.2008    26.603    21.351
     1.410     1.425    -0.923    2.2054    26.673    21.408
     1.500     1.516    -0.933    2.2084    26.722    21.448
     1.600     1.617    -0.944    2.2100    26.753    21.473
     1.690     1.708    -0.955    2.2115    26.782    21.497
     1.790     1.809    -0.955    2.2146    26.823    21.530
     1.890     1.910    -0.966    2.2176    26.873    21.570
     1.990     2.011    -0.987    2.2192    26.913    21.603
     2.090     2.112    -1.008    2.2238    26.993    21.668
     2.200     2.223    -1.008    2.2253    27.012    21.684
     2.300     2.324    -1.019    2.2268    27.042    21.708
     2.410     2.435    -1.019    2.2268    27.042    21.708
     2.510     2.536    -1.019    2.2268    27.042    21.708
     2.620     2.647    -1.019    2.2268    27.042    21.708
     2.730     2.759    -1.019    2.2268    27.042    21.708
     2.830     2.860    -1.019    2.2268    27.042    21.708
     2.940     2.971    -1.019    2.2284    27.063    21.725
