Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   9 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 4)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
75 deg 00.0 min North _ 150 deg 00.0 min West      2015-09-09/2356 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031578                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.250    2.1057    24.801    19.885
     0.730     0.738    -0.250    2.1057    24.801    19.885
     0.750     0.758    -0.240    2.1057    24.793    19.879
     0.780     0.788    -0.240    2.1057    24.793    19.879
     0.820     0.829    -0.250    2.1057    24.801    19.885
     0.880     0.889    -0.250    2.1057    24.801    19.885
     0.940     0.950    -0.261    2.1057    24.810    19.893
     1.000     1.010    -0.261    2.1057    24.810    19.893
     1.080     1.091    -0.271    2.1042    24.798    19.884
     1.150     1.162    -0.282    2.1042    24.807    19.891
     1.230     1.243    -0.282    2.1042    24.807    19.891
     1.320     1.334    -0.282    2.1057    24.827    19.907
     1.410     1.425    -0.282    2.1087    24.865    19.938
     1.500     1.516    -0.282    2.1116    24.902    19.968
     1.600     1.617    -0.293    2.1146    24.950    20.007
     1.690     1.708    -0.293    2.1190    25.007    20.052
     1.790     1.809    -0.293    2.1219    25.044    20.082
     1.890     1.910    -0.293    2.1234    25.063    20.098
     1.990     2.011    -0.293    2.1249    25.083    20.114
     2.090     2.112    -0.293    2.1279    25.121    20.145
     2.200     2.223    -0.293    2.1279    25.121    20.145
     2.300     2.324    -0.293    2.1293    25.139    20.159
     2.410     2.435    -0.293    2.1293    25.139    20.159
     2.510     2.536    -0.293    2.1308    25.158    20.175
     2.620     2.647    -0.293    2.1308    25.158    20.175
     2.730     2.759    -0.293    2.1308    25.158    20.175
     2.830     2.860    -0.293    2.1308    25.158    20.175
     2.940     2.971    -0.293    2.1308    25.158    20.175
