Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  10 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 9)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
73 deg 59.9 min North _ 139 deg 59.9 min West      2015-09-10/2328 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 14067497                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.687    2.1085    25.198    20.212
     0.730     0.738    -0.687    2.1115    25.237    20.244
     0.750     0.758    -0.687    2.1130    25.256    20.260
     0.780     0.788    -0.687    2.1145    25.276    20.275
     0.820     0.828    -0.687    2.1160    25.295    20.291
     0.880     0.889    -0.687    2.1160    25.295    20.291
     0.940     0.950    -0.687    2.1175    25.315    20.307
     1.000     1.010    -0.687    2.1175    25.315    20.307
     1.080     1.091    -0.687    2.1175    25.315    20.307
     1.150     1.162    -0.687    2.1190    25.334    20.323
     1.230     1.243    -0.687    2.1190    25.334    20.323
     1.320     1.334    -0.687    2.1205    25.354    20.339
     1.410     1.425    -0.687    2.1205    25.354    20.339
     1.500     1.516    -0.687    2.1190    25.334    20.323
     1.600     1.617    -0.687    2.1205    25.354    20.338
     1.690     1.708    -0.687    2.1205    25.354    20.338
     1.790     1.809    -0.687    2.1190    25.334    20.323
     1.890     1.910    -0.687    2.1205    25.354    20.338
     1.990     2.011    -0.687    2.1205    25.354    20.338
     2.090     2.112    -0.687    2.1205    25.354    20.338
     2.200     2.223    -0.687    2.1205    25.354    20.338
     2.300     2.324    -0.687    2.1205    25.353    20.338
     2.410     2.435    -0.687    2.1220    25.373    20.354
     2.510     2.536    -0.687    2.1220    25.373    20.354
     2.620     2.647    -0.687    2.1220    25.373    20.354
     2.730     2.758    -0.687    2.1220    25.373    20.354
     2.830     2.860    -0.687    2.1220    25.373    20.354
     2.940     2.971    -0.687    2.1220    25.373    20.354
