Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   9 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 1)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
72 deg 00.4 min North _ 149 deg 57.2 min West      2015-09-09/2240 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031579                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.115    2.0485    23.780    19.056
     0.730     0.737     0.115    2.0500    23.799    19.072
     0.750     0.758     0.115    2.0500    23.799    19.072
     0.780     0.788     0.115    2.0500    23.799    19.072
     0.820     0.828     0.105    2.0485    23.788    19.063
     0.880     0.889     0.094    2.0471    23.779    19.056
     0.940     0.950     0.094    2.0471    23.779    19.056
     1.000     1.010     0.083    2.0456    23.768    19.047
     1.080     1.091     0.073    2.0471    23.795    19.069
     1.150     1.162     0.073    2.0471    23.795    19.069
     1.230     1.243     0.073    2.0471    23.795    19.069
     1.320     1.334     0.062    2.0442    23.766    19.046
     1.410     1.425     0.052    2.0442    23.774    19.053
     1.500     1.515     0.052    2.0456    23.792    19.067
     1.600     1.616     0.041    2.0471    23.819    19.089
     1.690     1.707     0.041    2.0500    23.856    19.119
     1.790     1.808     0.041    2.0515    23.875    19.134
     1.890     1.909     0.031    2.0544    23.920    19.171
     1.990     2.011     0.031    2.0602    23.994    19.230
     2.090     2.112     0.031    2.0632    24.032    19.261
     2.200     2.223     0.031    2.0646    24.049    19.275
     2.300     2.324     0.031    2.0661    24.068    19.290
     2.410     2.435     0.031    2.0676    24.087    19.305
     2.510     2.536     0.031    2.0690    24.105    19.320
     2.620     2.647     0.031    2.0705    24.124    19.335
     2.730     2.758     0.031    2.0734    24.161    19.365
     2.830     2.859     0.031    2.0763    24.198    19.394
     2.940     2.970     0.031    2.0778    24.217    19.410
     3.050     3.082     0.031    2.0792    24.235    19.424
