Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  10 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 11)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
72 deg 05.0 min North _ 140 deg 00.0 min West      2015-09-11/0015 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031600                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.047    2.1749    25.443    20.397
     0.730     0.737     0.047    2.1749    25.443    20.397
     0.750     0.758     0.047    2.1749    25.443    20.397
     0.780     0.788     0.047    2.1749    25.443    20.397
     0.820     0.828     0.047    2.1749    25.443    20.397
     0.880     0.889     0.047    2.1734    25.424    20.382
     0.940     0.950     0.047    2.1734    25.424    20.382
     1.000     1.010     0.037    2.1749    25.452    20.404
     1.080     1.091     0.047    2.1749    25.443    20.397
     1.150     1.162     0.047    2.1749    25.443    20.397
     1.230     1.243     0.037    2.1764    25.471    20.420
     1.320     1.334     0.037    2.1809    25.528    20.466
     1.410     1.425     0.037    2.1838    25.565    20.496
     1.500     1.515     0.047    2.1898    25.634    20.551
     1.600     1.616     0.037    2.1942    25.698    20.603
     1.690     1.707     0.037    2.1987    25.756    20.649
     1.790     1.808     0.037    2.2016    25.793    20.679
     1.890     1.909     0.037    2.2031    25.812    20.695
     1.990     2.011     0.037    2.2046    25.831    20.710
     2.090     2.112     0.037    2.2046    25.831    20.710
     2.200     2.223     0.037    2.2061    25.850    20.726
     2.300     2.324     0.037    2.2061    25.850    20.726
     2.410     2.435     0.037    2.2061    25.850    20.725
     2.510     2.536     0.037    2.2076    25.869    20.741
     2.620     2.647     0.037    2.2076    25.869    20.741
     2.730     2.758     0.037    2.2076    25.869    20.741
     2.830     2.859     0.037    2.2076    25.869    20.741
     2.940     2.970     0.037    2.2076    25.869    20.741
     3.050     3.082     0.037    2.2076    25.869    20.741
