Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  10 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 5)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
76 deg 14.9 min North _ 149 deg 59.9 min West      2015-09-10/0036 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031561                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.249    2.0974    24.693    19.799
     0.730     0.738    -0.259    2.0974    24.701    19.805
     0.750     0.758    -0.259    2.0974    24.701    19.805
     0.780     0.788    -0.270    2.0974    24.710    19.813
     0.820     0.829    -0.270    2.0959    24.691    19.797
     0.880     0.889    -0.281    2.0945    24.682    19.790
     0.940     0.950    -0.291    2.0945    24.690    19.797
     1.000     1.010    -0.291    2.0989    24.746    19.842
     1.080     1.091    -0.302    2.1033    24.812    19.896
     1.150     1.162    -0.302    2.1077    24.869    19.941
     1.230     1.243    -0.302    2.1135    24.943    20.001
     1.320     1.334    -0.313    2.1194    25.028    20.070
     1.410     1.425    -0.302    2.1267    25.114    20.139
     1.500     1.516    -0.313    2.1355    25.236    20.238
     1.600     1.617    -0.302    2.1428    25.321    20.306
     1.690     1.708    -0.302    2.1472    25.378    20.352
     1.790     1.809    -0.313    2.1516    25.444    20.405
     1.890     1.910    -0.302    2.1531    25.454    20.413
     1.990     2.011    -0.313    2.1546    25.483    20.437
     2.090     2.112    -0.302    2.1560    25.491    20.444
     2.200     2.223    -0.302    2.1575    25.511    20.459
     2.300     2.324    -0.302    2.1575    25.511    20.459
     2.410     2.435    -0.302    2.1590    25.530    20.475
     2.510     2.536    -0.313    2.1590    25.539    20.482
     2.620     2.648    -0.302    2.1590    25.530    20.475
     2.730     2.759    -0.302    2.1604    25.548    20.489
     2.830     2.860    -0.313    2.1604    25.557    20.497
     2.940     2.971    -0.302    2.1604    25.548    20.489
