Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   9 September 2015
                                                                      
SIZRS 2015 Mission 5 (AXCTD drop 3)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
74 deg 00.1 min North _ 150 deg 00.2 min West      2015-09-09/2330 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031564                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.488    2.1700    25.019    20.044
     0.730     0.738     0.498    2.1700    25.011    20.037
     0.750     0.758     0.498    2.1700    25.011    20.037
     0.780     0.788     0.498    2.1700    25.011    20.037
     0.820     0.828     0.488    2.1700    25.019    20.044
     0.880     0.889     0.488    2.1685    25.000    20.029
     0.940     0.950     0.477    2.1685    25.009    20.036
     1.000     1.010     0.477    2.1685    25.009    20.036
     1.080     1.091     0.467    2.1670    24.998    20.028
     1.150     1.162     0.456    2.1670    25.007    20.035
     1.230     1.243     0.456    2.1670    25.007    20.035
     1.320     1.334     0.456    2.1670    25.007    20.035
     1.410     1.425     0.456    2.1670    25.007    20.035
     1.500     1.516     0.456    2.1685    25.025    20.050
     1.600     1.617     0.456    2.1700    25.044    20.066
     1.690     1.708     0.456    2.1700    25.044    20.066
     1.790     1.809     0.456    2.1715    25.063    20.081
     1.890     1.910     0.456    2.1730    25.082    20.096
     1.990     2.011     0.456    2.1760    25.120    20.126
     2.090     2.112     0.446    2.1775    25.147    20.148
     2.200     2.223     0.456    2.1775    25.139    20.141
     2.300     2.324     0.446    2.1775    25.147    20.148
     2.410     2.435     0.456    2.1790    25.157    20.157
     2.510     2.536     0.456    2.1775    25.138    20.141
     2.620     2.647     0.446    2.1790    25.166    20.163
     2.730     2.758     0.456    2.1805    25.176    20.172
     2.830     2.860     0.456    2.1805    25.176    20.172
     2.940     2.971     0.456    2.1820    25.195    20.187
     3.050     3.082     0.456    2.1820    25.195    20.187
