Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 14 June 2017
                                                                      
SIZRS 2017 Mission 2 (AXCTD drop 4)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
72 deg 52.0 min North _ 149 deg 49.5 min West      2017-07-12/0029 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126186                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.165    2.2736    25.759    20.615
     0.730     0.738     1.061    2.2663    25.755    20.616
     0.750     0.758     0.988    2.2634    25.779    20.638
     0.780     0.788     0.947    2.2619    25.794    20.652
     0.820     0.828     0.915    2.2604    25.802    20.659
     0.880     0.889     0.884    2.2604    25.828    20.681
     0.940     0.950     0.863    2.2648    25.900    20.740
     1.000     1.010     0.853    2.2824    26.129    20.924
     1.080     1.091     0.853    2.3001    26.351    21.102
     1.150     1.162     0.842    2.3103    26.488    21.213
     1.230     1.243     0.832    2.3206    26.626    21.324
     1.320     1.334     0.811    2.3294    26.755    21.428
     1.410     1.425     0.811    2.3397    26.884    21.532
     1.500     1.516     0.811    2.3441    26.940    21.577
     1.600     1.617     0.801    2.3499    27.021    21.643
     1.690     1.707     0.801    2.3514    27.040    21.658
     1.790     1.809     0.769    2.3543    27.105    21.711
     1.890     1.910     0.748    2.3543    27.123    21.727
     1.990     2.011     0.728    2.3543    27.140    21.742
     2.090     2.112     0.696    2.3543    27.168    21.765
     2.200     2.223     0.675    2.3529    27.169    21.767
     2.300     2.324     0.613    2.3499    27.186    21.782
     2.410     2.435     0.581    2.3499    27.214    21.806
     2.510     2.536     0.550    2.3499    27.241    21.829
     2.620     2.647     0.508    2.3470    27.241    21.831
     2.730     2.758     0.466    2.3470    27.278    21.862
     2.830     2.859     0.434    2.3441    27.270    21.856
     2.940     2.971     0.424    2.3441    27.278    21.864
     3.050     3.082     0.403    2.3455    27.315    21.894
