Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 14 June 2017
                                                                      
SIZRS 2017 Mission 2 (AXCTD drop 3)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
74 deg 01.9 min North _ 150 deg 06.0 min West      2017-07-11/2359 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126187                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.113    2.2093    25.828    20.705
     0.730     0.738     0.092    2.1990    25.714    20.614
     0.750     0.758     0.060    2.1975    25.722    20.621
     0.780     0.788     0.039    2.2152    25.966    20.819
     0.820     0.828     0.007    2.2211    26.069    20.902
     0.880     0.889    -0.024    2.2270    26.171    20.986
     0.940     0.950    -0.035    2.2315    26.238    21.040
     1.000     1.010    -0.045    2.2344    26.284    21.077
     1.080     1.091    -0.045    2.2374    26.323    21.108
     1.150     1.162    -0.056    2.2433    26.408    21.177
     1.230     1.243    -0.077    2.2447    26.444    21.207
     1.320     1.334    -0.088    2.2462    26.473    21.231
     1.410     1.425    -0.098    2.2536    26.577    21.315
     1.500     1.516    -0.098    2.2595    26.653    21.376
     1.600     1.617    -0.098    2.2639    26.710    21.422
     1.690     1.708    -0.109    2.2684    26.778    21.477
     1.790     1.809    -0.119    2.2713    26.824    21.514
     1.890     1.910    -0.141    2.2699    26.825    21.516
     1.990     2.011    -0.151    2.2728    26.872    21.553
     2.090     2.112    -0.183    2.2728    26.900    21.577
     2.200     2.223    -0.194    2.2728    26.909    21.585
     2.300     2.324    -0.247    2.2699    26.919    21.594
     2.410     2.435    -0.289    2.2684    26.936    21.609
     2.510     2.536    -0.321    2.2669    26.945    21.617
     2.620     2.647    -0.353    2.2654    26.954    21.625
     2.730     2.758    -0.374    2.2654    26.973    21.640
     2.830     2.860    -0.406    2.2625    26.963    21.633
     2.940     2.971    -0.448    2.2625    27.000    21.664
