Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  11 August 2015
                                                                      
SIZRS 2015 Mission 3 (AXCTD drop 2)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
72 deg 59.3 min North _ 142 deg 00.2 min West      2015-08-11/1919 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031576                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.136    2.0973    24.600    19.722
     0.730     0.738    -0.147    2.0958    24.590    19.714
     0.750     0.758    -0.147    2.0973    24.609    19.729
     0.780     0.788    -0.158    2.0958    24.599    19.721
     0.820     0.828    -0.168    2.0958    24.607    19.728
     0.880     0.889    -0.179    2.0944    24.598    19.721
     0.940     0.950    -0.179    2.0973    24.635    19.751
     1.000     1.010    -0.200    2.0988    24.671    19.780
     1.080     1.091    -0.200    2.1017    24.708    19.810
     1.150     1.162    -0.200    2.1047    24.747    19.841
     1.230     1.243    -0.211    2.1062    24.775    19.864
     1.320     1.334    -0.211    2.1091    24.812    19.894
     1.410     1.425    -0.211    2.1165    24.907    19.971
     1.500     1.516    -0.211    2.1224    24.983    20.032
     1.600     1.617    -0.211    2.1253    25.020    20.062
     1.690     1.708    -0.221    2.1283    25.067    20.100
     1.790     1.809    -0.211    2.1312    25.096    20.123
     1.890     1.910    -0.221    2.1342    25.143    20.161
     1.990     2.011    -0.211    2.1356    25.153    20.169
     2.090     2.112    -0.221    2.1371    25.180    20.191
     2.200     2.223    -0.221    2.1371    25.180    20.191
     2.300     2.324    -0.221    2.1386    25.199    20.207
     2.410     2.435    -0.221    2.1386    25.199    20.206
     2.510     2.536    -0.221    2.1400    25.217    20.221
     2.620     2.647    -0.221    2.1400    25.217    20.221
     2.730     2.758    -0.221    2.1400    25.217    20.221
     2.830     2.859    -0.221    2.1400    25.217    20.221
     2.940     2.971    -0.221    2.1415    25.236    20.236
