Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  12 August 2015
                                                                      
SIZRS 2015 Mission 3 (AXCTD drop 10)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
75 deg 00.6 min North _ 149 deg 52.9 min West      2015-08-12/2049 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031588                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.820    2.0491    24.532    19.675
     0.730     0.738    -0.820    2.0623    24.704    19.815
     0.750     0.758    -0.820    2.0696    24.800    19.892
     0.780     0.788    -0.831    2.0769    24.904    19.977
     0.820     0.829    -0.831    2.0783    24.923    19.992
     0.880     0.889    -0.831    2.0842    25.000    20.054
     0.940     0.950    -0.831    2.0929    25.114    20.146
     1.000     1.010    -0.831    2.0959    25.153    20.178
     1.080     1.091    -0.831    2.1002    25.209    20.223
     1.150     1.162    -0.820    2.1032    25.239    20.247
     1.230     1.243    -0.820    2.1046    25.258    20.262
     1.320     1.334    -0.820    2.1061    25.277    20.278
     1.410     1.425    -0.820    2.1061    25.277    20.278
     1.500     1.516    -0.820    2.1061    25.277    20.278
     1.600     1.617    -0.820    2.1075    25.296    20.293
     1.690     1.708    -0.820    2.1075    25.295    20.293
     1.790     1.809    -0.820    2.1090    25.315    20.309
     1.890     1.910    -0.820    2.1090    25.315    20.309
     1.990     2.011    -0.820    2.1090    25.315    20.309
     2.090     2.112    -0.820    2.1105    25.335    20.324
     2.200     2.223    -0.820    2.1105    25.335    20.324
     2.300     2.324    -0.820    2.1105    25.334    20.324
     2.410     2.435    -0.820    2.1119    25.353    20.339
     2.510     2.536    -0.820    2.1119    25.353    20.339
     2.620     2.647    -0.810    2.1119    25.344    20.332
     2.730     2.759    -0.810    2.1119    25.344    20.332
     2.830     2.860    -0.810    2.1119    25.344    20.332
     2.940     2.971    -0.810    2.1119    25.344    20.332
