Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  12 August 2015
                                                                      
SIZRS 2015 Mission 3 (AXCTD drop 6)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
71 deg 59.8 min North _ 149 deg 58.0 min West      2015-08-12/1934 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031582                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.232    0.9808    10.327     8.242
     0.730     0.737     1.056    0.9691    10.252     8.180
     0.750     0.758     0.858    0.9529    10.132     8.081
     0.780     0.788     0.691    0.9456    10.103     8.055
     0.820     0.828     0.576    0.9471    10.158     8.097
     0.880     0.889     0.492    0.9471    10.186     8.118
     0.940     0.950     0.450    0.9500    10.234     8.155
     1.000     1.010     0.429    0.9515    10.258     8.174
     1.080     1.091     0.418    0.9485    10.227     8.149
     1.150     1.162     0.408    0.9500    10.248     8.165
     1.230     1.243     0.397    0.9573    10.336     8.236
     1.320     1.334     0.397    0.9617    10.387     8.278
     1.410     1.425     0.408    0.9676    10.452     8.330
     1.500     1.515     0.439    0.9882    10.681     8.515
     1.600     1.616     0.471    1.0146    10.978     8.754
     1.690     1.707     0.492    1.0395    11.260     8.982
     1.790     1.808     0.502    1.0762    11.686     9.325
     1.890     1.909     0.481    1.1467    12.522     9.998
     1.990     2.011     0.460    1.1834    12.965    10.353
     2.090     2.112     0.408    1.2142    13.352    10.664
     2.200     2.223     0.313    1.2788    14.165    11.317
     2.300     2.324     0.187    1.3992    15.678    12.534
     2.410     2.435    -0.014    1.5724    17.909    14.330
     2.510     2.536    -0.183    1.7148    19.786    15.842
     2.620     2.647    -0.300    1.7588    20.417    16.351
     2.730     2.758    -0.417    1.8469    21.615    17.317
     2.830     2.859    -0.556    1.9688    23.280    18.662
     2.940     2.970    -0.663    2.0260    24.103    19.328
     3.050     3.082    -0.727    2.0583    24.575    19.710
