Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  12 August 2015
                                                                      
SIZRS 2015 Mission 3 (AXCTD drop 9)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
73 deg 58.4 min North _ 149 deg 49.8 min West      2015-08-12/2029 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031581                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.659    1.9111    22.615    18.126
     0.730     0.738    -0.692    1.9593    23.263    18.649
     0.750     0.758    -0.734    1.9797    23.560    18.889
     0.780     0.788    -0.756    1.9958    23.786    19.072
     0.820     0.828    -0.788    2.0104    24.001    19.246
     0.880     0.889    -0.799    2.0162    24.086    19.315
     0.940     0.950    -0.820    2.0264    24.235    19.436
     1.000     1.010    -0.831    2.0308    24.302    19.490
     1.080     1.091    -0.831    2.0352    24.359    19.536
     1.150     1.162    -0.842    2.0410    24.444    19.604
     1.230     1.243    -0.842    2.0439    24.482    19.635
     1.320     1.334    -0.852    2.0483    24.547    19.688
     1.410     1.425    -0.842    2.0498    24.559    19.697
     1.500     1.516    -0.842    2.0512    24.577    19.712
     1.600     1.617    -0.852    2.0527    24.605    19.735
     1.690     1.708    -0.852    2.0527    24.605    19.735
     1.790     1.809    -0.852    2.0542    24.624    19.750
     1.890     1.910    -0.852    2.0542    24.624    19.750
     1.990     2.011    -0.852    2.0556    24.642    19.765
     2.090     2.112    -0.852    2.0556    24.642    19.765
     2.200     2.223    -0.852    2.0556    24.642    19.765
     2.300     2.324    -0.852    2.0556    24.642    19.765
     2.410     2.435    -0.852    2.0542    24.624    19.750
     2.510     2.536    -0.852    2.0542    24.624    19.750
     2.620     2.647    -0.863    2.0542    24.633    19.757
     2.730     2.758    -0.863    2.0542    24.633    19.757
     2.830     2.860    -0.874    2.0542    24.642    19.765
     2.940     2.971    -0.874    2.0542    24.642    19.765
