Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  12 August 2015
                                                                      
SIZRS 2015 Mission 3 (AXCTD drop 11)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
76 deg 02.6 min North _ 150 deg 00.2 min West      2015-08-12/2109 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031586                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.531    2.1191    25.206    20.217
     0.730     0.738    -0.541    2.1176    25.194    20.208
     0.750     0.758    -0.541    2.1162    25.176    20.193
     0.780     0.788    -0.552    2.1162    25.185    20.201
     0.820     0.829    -0.563    2.1162    25.194    20.208
     0.880     0.889    -0.573    2.1191    25.240    20.245
     0.940     0.950    -0.573    2.1265    25.337    20.323
     1.000     1.010    -0.573    2.1324    25.413    20.385
     1.080     1.091    -0.573    2.1412    25.528    20.478
     1.150     1.162    -0.584    2.1485    25.632    20.562
     1.230     1.243    -0.584    2.1530    25.691    20.609
     1.320     1.334    -0.584    2.1544    25.709    20.624
     1.410     1.425    -0.584    2.1588    25.767    20.670
     1.500     1.516    -0.584    2.1603    25.786    20.686
     1.600     1.617    -0.584    2.1618    25.806    20.702
     1.690     1.708    -0.584    2.1618    25.806    20.702
     1.790     1.809    -0.584    2.1633    25.825    20.718
     1.890     1.910    -0.584    2.1633    25.825    20.718
     1.990     2.011    -0.584    2.1662    25.863    20.748
     2.090     2.112    -0.584    2.1662    25.863    20.748
     2.200     2.223    -0.584    2.1662    25.863    20.748
     2.300     2.324    -0.584    2.1662    25.863    20.748
     2.410     2.435    -0.584    2.1677    25.882    20.764
     2.510     2.536    -0.584    2.1677    25.882    20.764
     2.620     2.648    -0.584    2.1677    25.882    20.764
     2.730     2.759    -0.584    2.1677    25.882    20.764
     2.830     2.860    -0.584    2.1692    25.901    20.779
     2.940     2.971    -0.584    2.1692    25.901    20.779
