Seasonal Ice Zone Reconnaissance Survey (SIZRS)                      
Office of Naval Research (ONR) Grant N00014-12-1-0236                
US National Oceanic and Atmospheric Administration Flight 29 May 2018
                                                                     
SIZRS 2018 Mission 2 (AXCTD drop 2)             NOAA Twin Otter N56RF
                     Arctic Ocean = Beaufort Sea                     
73.0923 degrees North   149.9999 degrees West      2018-07-30/0430 UTC
                                                                     
  Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
            ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124216                 
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.247    2.0888    25.410    20.389
     0.730     0.738    -1.247    2.0903    25.430    20.405
     0.750     0.758    -1.258    2.0919    25.461    20.430
     0.780     0.788    -1.258    2.0949    25.501    20.462
     0.820     0.828    -1.258    2.0965    25.522    20.479
     0.880     0.889    -1.269    2.0995    25.571    20.519
     0.940     0.950    -1.269    2.1072    25.674    20.602
     1.000     1.010    -1.280    2.1072    25.683    20.610
     1.080     1.091    -1.280    2.1087    25.703    20.626
     1.150     1.162    -1.280    2.1133    25.764    20.676
     1.230     1.243    -1.290    2.1224    25.894    20.781
     1.320     1.334    -1.290    2.1301    25.996    20.864
     1.410     1.425    -1.290    2.1362    26.078    20.930
     1.500     1.516    -1.290    2.1408    26.139    20.979
     1.600     1.617    -1.290    2.1469    26.220    21.045
     1.690     1.708    -1.290    2.1515    26.282    21.095
     1.790     1.809    -1.290    2.1545    26.322    21.127
     1.890     1.910    -1.290    2.1576    26.363    21.161
     1.990     2.011    -1.290    2.1606    26.403    21.193
     2.090     2.112    -1.290    2.1622    26.424    21.210
     2.200     2.223    -1.290    2.1637    26.444    21.227
     2.300     2.324    -1.290    2.1652    26.464    21.243
     2.410     2.435    -1.290    2.1652    26.464    21.243
     2.510     2.536    -1.290    2.1668    26.485    21.260
     2.620     2.647    -1.290    2.1683    26.505    21.276
     2.730     2.758    -1.290    2.1683    26.505    21.276
     2.830     2.859    -1.301    2.1683    26.515    21.284
     2.940     2.971    -1.301    2.1683    26.515    21.284
