Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 17 August 2017
                                                                      
SIZRS 2017 Mission 3 (AXCTD drop 5)                    USCG C-130 1702
                      Arctic Ocean = Beaufort Sea                     
73 deg 59.3 min North _ 149 deg 59.9 min West      2017-08-17/2327 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124231                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.126    2.1926    25.604    20.525
     0.730     0.738     0.115    2.1926    25.613    20.532
     0.750     0.758     0.115    2.1926    25.613    20.532
     0.780     0.788     0.104    2.1926    25.622    20.540
     0.820     0.828     0.104    2.1942    25.642    20.556
     0.880     0.889     0.104    2.1957    25.662    20.572
     0.940     0.950     0.104    2.1988    25.701    20.604
     1.000     1.010     0.104    2.2019    25.741    20.636
     1.080     1.091     0.104    2.2034    25.760    20.651
     1.150     1.162     0.094    2.2049    25.787    20.673
     1.230     1.243     0.104    2.2065    25.799    20.683
     1.320     1.334     0.094    2.2080    25.827    20.705
     1.410     1.425     0.104    2.2096    25.839    20.715
     1.500     1.516     0.094    2.2111    25.867    20.737
     1.600     1.617     0.094    2.2111    25.866    20.737
     1.690     1.708     0.094    2.2126    25.886    20.753
     1.790     1.809     0.094    2.2126    25.886    20.752
     1.890     1.910     0.094    2.2142    25.906    20.769
     1.990     2.011     0.094    2.2142    25.906    20.769
     2.090     2.112     0.094    2.2142    25.906    20.769
     2.200     2.223     0.094    2.2142    25.906    20.769
     2.300     2.324     0.094    2.2157    25.925    20.784
     2.410     2.435     0.094    2.2142    25.906    20.769
     2.510     2.536     0.094    2.2157    25.925    20.784
     2.620     2.647     0.094    2.2157    25.925    20.784
     2.730     2.758     0.094    2.2157    25.925    20.784
     2.830     2.860     0.094    2.2157    25.925    20.784
     2.940     2.971     0.094    2.2157    25.925    20.784
     3.050     3.082     0.094    2.2157    25.925    20.784
