Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  14 Sept.2016
                                                                      
SIZRS 2016 Mission 4 (AXCTD drop 3)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
74 deg 30.0 min North _ 150 deg 00.0 min West      2016-09-14/1950 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031647                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.200    2.1912    25.524    20.459
     0.730     0.738     0.189    2.1912    25.533    20.466
     0.750     0.758     0.189    2.1912    25.533    20.466
     0.780     0.788     0.179    2.1896    25.521    20.457
     0.820     0.829     0.179    2.1896    25.521    20.457
     0.880     0.889     0.179    2.1896    25.521    20.457
     0.940     0.950     0.179    2.1896    25.521    20.457
     1.000     1.010     0.179    2.1896    25.521    20.457
     1.080     1.091     0.168    2.1972    25.627    20.542
     1.150     1.162     0.179    2.2047    25.713    20.612
     1.230     1.243     0.168    2.2077    25.761    20.650
     1.320     1.334     0.168    2.2138    25.839    20.713
     1.410     1.425     0.168    2.2198    25.915    20.774
     1.500     1.516     0.168    2.2228    25.953    20.805
     1.600     1.617     0.168    2.2273    26.011    20.851
     1.690     1.708     0.168    2.2304    26.050    20.883
     1.790     1.809     0.168    2.2319    26.070    20.899
     1.890     1.910     0.168    2.2334    26.089    20.914
     1.990     2.011     0.168    2.2349    26.108    20.929
     2.090     2.112     0.168    2.2364    26.127    20.945
     2.200     2.223     0.168    2.2394    26.165    20.976
     2.300     2.324     0.168    2.2394    26.165    20.976
     2.410     2.435     0.168    2.2409    26.184    20.991
     2.510     2.536     0.168    2.2409    26.184    20.991
     2.620     2.647     0.168    2.2424    26.203    21.006
     2.730     2.759     0.168    2.2424    26.203    21.006
     2.830     2.860     0.168    2.2424    26.203    21.006
     2.940     2.971     0.168    2.2439    26.222    21.022
     3.050     3.082     0.168    2.2439    26.222    21.022
