Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  14 Sept.2016
                                                                      
SIZRS 2016 Mission 4 (AXCTD drop 1)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
72 deg 01.4 min North _ 149 deg 59.8 min West      2016-09-14/1850 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031652                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.116    2.2541    25.558    20.456
     0.730     0.737     1.116    2.2526    25.539    20.441
     0.750     0.758     1.116    2.2541    25.558    20.456
     0.780     0.788     1.116    2.2541    25.558    20.455
     0.820     0.828     1.116    2.2572    25.596    20.486
     0.880     0.889     1.116    2.2587    25.615    20.501
     0.940     0.950     1.116    2.2633    25.672    20.547
     1.000     1.010     1.116    2.2678    25.728    20.592
     1.080     1.091     1.116    2.2724    25.785    20.638
     1.150     1.162     1.116    2.2755    25.823    20.668
     1.230     1.243     1.116    2.2785    25.860    20.698
     1.320     1.334     1.116    2.2816    25.899    20.729
     1.410     1.425     1.116    2.2831    25.917    20.744
     1.500     1.515     1.116    2.2831    25.917    20.744
     1.600     1.616     1.116    2.2846    25.936    20.759
     1.690     1.707     1.116    2.2861    25.955    20.774
     1.790     1.808     1.127    2.2877    25.965    20.782
     1.890     1.909     1.137    2.2892    25.976    20.790
     1.990     2.011     1.147    2.2892    25.967    20.783
     2.090     2.112     1.147    2.2892    25.967    20.783
     2.200     2.223     1.147    2.2907    25.986    20.798
     2.300     2.324     1.147    2.2892    25.967    20.783
     2.410     2.435     1.147    2.2907    25.986    20.797
     2.510     2.536     1.158    2.2922    25.995    20.805
     2.620     2.647     1.158    2.2922    25.995    20.805
     2.730     2.758     1.168    2.2938    26.006    20.813
     2.830     2.859     1.179    2.2953    26.016    20.820
     2.940     2.970     1.179    2.2938    25.997    20.805
     3.050     3.082     1.189    2.2953    26.007    20.813
