Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  15 Sept.2016
                                                                      
SIZRS 2016 Mission 4 (AXCTD drop 9)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
75 deg 46.5 min North _ 163 deg 48.2 min West      2016-09-15/1926 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126168                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.390    2.1475    26.317    21.124
     0.730     0.738    -1.379    2.1475    26.307    21.116
     0.750     0.758    -1.379    2.1490    26.327    21.132
     0.780     0.788    -1.369    2.1490    26.318    21.125
     0.820     0.829    -1.369    2.1490    26.318    21.125
     0.880     0.889    -1.369    2.1490    26.318    21.125
     0.940     0.950    -1.369    2.1490    26.318    21.125
     1.000     1.010    -1.379    2.1490    26.327    21.132
     1.080     1.091    -1.379    2.1490    26.327    21.132
     1.150     1.162    -1.379    2.1475    26.307    21.116
     1.230     1.243    -1.390    2.1475    26.317    21.124
     1.320     1.334    -1.390    2.1475    26.317    21.124
     1.410     1.425    -1.390    2.1475    26.316    21.124
     1.500     1.516    -1.390    2.1475    26.316    21.124
     1.600     1.617    -1.401    2.1475    26.326    21.132
     1.690     1.708    -1.401    2.1490    26.346    21.148
     1.790     1.809    -1.401    2.1505    26.366    21.164
     1.890     1.910    -1.401    2.1520    26.386    21.180
     1.990     2.011    -1.401    2.1535    26.406    21.197
     2.090     2.112    -1.401    2.1549    26.425    21.212
     2.200     2.223    -1.401    2.1579    26.465    21.244
     2.300     2.324    -1.401    2.1594    26.485    21.261
     2.410     2.435    -1.412    2.1608    26.514    21.284
     2.510     2.536    -1.401    2.1623    26.524    21.292
     2.620     2.648    -1.401    2.1638    26.544    21.308
     2.730     2.759    -1.412    2.1653    26.574    21.332
     2.830     2.860    -1.401    2.1653    26.564    21.324
     2.940     2.971    -1.412    2.1668    26.594    21.349
