Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  15 Sept.2016
                                                                      
SIZRS 2016 Mission 4 (AXCTD drop 7)                    USCG C-130 1711
                      Arctic Ocean = Beaufort Sea                     
75 deg 00.9 min North _ 157 deg 27.6 min West      2016-09-15/1839 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126177                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.492    2.1828    26.001    20.858
     0.730     0.738    -0.492    2.1813    25.981    20.842
     0.750     0.758    -0.492    2.1813    25.981    20.842
     0.780     0.788    -0.492    2.1828    26.001    20.858
     0.820     0.829    -0.503    2.1813    25.991    20.850
     0.880     0.889    -0.503    2.1784    25.953    20.820
     0.940     0.950    -0.513    2.1769    25.942    20.811
     1.000     1.010    -0.524    2.1784    25.971    20.835
     1.080     1.091    -0.524    2.1784    25.971    20.835
     1.150     1.162    -0.535    2.1769    25.961    20.827
     1.230     1.243    -0.524    2.1813    26.009    20.865
     1.320     1.334    -0.535    2.1872    26.095    20.935
     1.410     1.425    -0.535    2.1902    26.134    20.966
     1.500     1.516    -0.535    2.1902    26.134    20.966
     1.600     1.617    -0.535    2.1917    26.153    20.982
     1.690     1.708    -0.535    2.1917    26.153    20.982
     1.790     1.809    -0.535    2.1946    26.191    21.013
     1.890     1.910    -0.535    2.1961    26.211    21.028
     1.990     2.011    -0.535    2.1975    26.229    21.043
     2.090     2.112    -0.535    2.1990    26.248    21.059
     2.200     2.223    -0.535    2.2005    26.268    21.075
     2.300     2.324    -0.535    2.2020    26.287    21.090
     2.410     2.435    -0.535    2.2020    26.287    21.090
     2.510     2.536    -0.535    2.2034    26.306    21.105
     2.620     2.647    -0.535    2.2034    26.306    21.105
     2.730     2.759    -0.535    2.2034    26.306    21.105
     2.830     2.860    -0.535    2.2034    26.305    21.105
     2.940     2.971    -0.535    2.2049    26.325    21.121
