Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   16 Oct 2012
                                                                      
SIZRS Flight 6 (AXCTD drop 3)       Arctic Ocean       USCG C-130 1715
74 deg 00.0 min North _ 150 deg 00.2 min West      2012-10-16/2217 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12068095                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.630    2.0754    24.719    19.825
     0.730     0.738    -0.641    2.0754    24.728    19.833
     0.750     0.758    -0.652    2.0784    24.776    19.872
     0.780     0.788    -0.662    2.0828    24.842    19.925
     0.820     0.828    -0.673    2.0858    24.890    19.964
     0.880     0.889    -0.684    2.0888    24.938    20.003
     0.940     0.950    -0.684    2.0917    24.976    20.033
     1.000     1.010    -0.684    2.0962    25.035    20.080
     1.080     1.091    -0.684    2.0977    25.054    20.096
     1.150     1.162    -0.695    2.1007    25.102    20.135
     1.230     1.243    -0.695    2.1021    25.121    20.150
     1.320     1.334    -0.695    2.1036    25.140    20.166
     1.410     1.425    -0.695    2.1036    25.140    20.166
     1.500     1.516    -0.695    2.1051    25.160    20.182
     1.600     1.617    -0.695    2.1051    25.159    20.182
     1.690     1.708    -0.684    2.1066    25.170    20.190
     1.790     1.809    -0.684    2.1066    25.170    20.190
     1.890     1.910    -0.684    2.1066    25.170    20.190
     1.990     2.011    -0.684    2.1081    25.189    20.205
     2.090     2.112    -0.684    2.1066    25.170    20.190
     2.200     2.223    -0.684    2.1081    25.189    20.205
     2.300     2.324    -0.684    2.1081    25.189    20.205
     2.410     2.435    -0.684    2.1081    25.189    20.205
     2.510     2.536    -0.684    2.1081    25.189    20.205
     2.620     2.647    -0.684    2.1081    25.189    20.205
     2.730     2.758    -0.684    2.1081    25.189    20.205
     2.830     2.860    -0.684    2.1081    25.189    20.205
     2.940     2.971    -0.684    2.1096    25.208    20.221
