Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   16 Oct 2012
                                                                      
SIZRS Flight 6 (AXCTD drop 1)       Arctic Ocean       USCG C-130 1715
76 deg 14.4 min North _ 149 deg 48.3 min West      2012-10-16/2114 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12068103                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.427    2.1162    25.930    20.811
     0.730     0.738    -1.438    2.1162    25.940    20.819
     0.750     0.758    -1.427    2.1162    25.930    20.811
     0.780     0.788    -1.427    2.1162    25.930    20.811
     0.820     0.829    -1.438    2.1177    25.960    20.835
     0.880     0.889    -1.427    2.1177    25.950    20.827
     0.940     0.950    -1.427    2.1177    25.950    20.827
     1.000     1.010    -1.427    2.1177    25.950    20.827
     1.080     1.091    -1.427    2.1177    25.950    20.827
     1.150     1.162    -1.438    2.1177    25.960    20.835
     1.230     1.243    -1.438    2.1192    25.980    20.851
     1.320     1.334    -1.438    2.1192    25.980    20.851
     1.410     1.425    -1.438    2.1192    25.980    20.851
     1.500     1.516    -1.438    2.1207    26.000    20.867
     1.600     1.617    -1.438    2.1207    26.000    20.867
     1.690     1.708    -1.438    2.1207    26.000    20.867
     1.790     1.809    -1.438    2.1222    26.020    20.883
     1.890     1.910    -1.438    2.1222    26.020    20.883
     1.990     2.011    -1.438    2.1237    26.040    20.900
     2.090     2.112    -1.438    2.1237    26.040    20.900
     2.200     2.223    -1.438    2.1251    26.058    20.915
     2.300     2.324    -1.438    2.1251    26.058    20.915
     2.410     2.435    -1.438    2.1266    26.078    20.931
     2.510     2.536    -1.438    2.1281    26.098    20.947
     2.620     2.648    -1.438    2.1281    26.098    20.947
     2.730     2.759    -1.438    2.1281    26.098    20.947
     2.830     2.860    -1.438    2.1296    26.118    20.963
     2.940     2.971    -1.438    2.1296    26.118    20.963
