Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   30 May 2012
                                                                      
SIZRS Flight 1 (AXCTD drop 1)       Arctic Ocean       USCG C-130 1704
75 deg 58.0 min North _ 149 deg 52.0 min West      2012-05-30/2331 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046989                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.177    2.0103    24.313    19.500
     0.730     0.738    -1.177    2.0118    24.333    19.516
     0.750     0.758    -1.155    2.0103    24.295    19.486
     0.780     0.788    -1.123    2.0074    24.231    19.434
     0.820     0.829    -1.123    1.9911    24.017    19.260
     0.880     0.889    -1.144    1.9985    24.131    19.353
     0.940     0.950    -1.187    2.0222    24.478    19.634
     1.000     1.010    -1.198    2.0429    24.761    19.863
     1.080     1.091    -1.231    2.0666    25.102    20.139
     1.150     1.162    -1.231    2.0889    25.398    20.379
     1.230     1.243    -1.231    2.1052    25.614    20.554
     1.320     1.334    -1.252    2.1140    25.749    20.663
     1.410     1.425    -1.263    2.1215    25.858    20.752
     1.500     1.516    -1.285    2.1274    25.956    20.831
     1.600     1.617    -1.296    2.1318    26.024    20.886
     1.690     1.708    -1.306    2.1363    26.093    20.942
     1.790     1.809    -1.306    2.1377    26.111    20.957
     1.890     1.910    -1.306    2.1407    26.151    20.990
     1.990     2.011    -1.306    2.1422    26.171    21.006
     2.090     2.112    -1.274    2.1481    26.222    21.047
     2.200     2.223    -1.274    2.1481    26.222    21.046
     2.300     2.324    -1.296    2.1452    26.203    21.031
     2.410     2.435    -1.296    2.1466    26.221    21.046
     2.510     2.536    -1.306    2.1466    26.230    21.053
     2.620     2.648    -1.306    2.1466    26.230    21.053
     2.730     2.759    -1.317    2.1481    26.259    21.077
     2.830     2.860    -1.317    2.1481    26.259    21.077
     2.940     2.971    -1.317    2.1481    26.259    21.077
     3.050     3.082    -1.328    2.1481    26.269    21.085
