Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   30 May 2012
                                                                      
SIZRS Flight 1 (AXCTD drop 3)       Arctic Ocean       USCG C-130 1704
73 deg 58.4 min North _ 150 deg 05.5 min West      2012-05-31/0048 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046985                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.269    2.0952    25.514    20.473
     0.730     0.738    -1.280    2.0937    25.504    20.464
     0.750     0.758    -1.291    2.0952    25.533    20.488
     0.780     0.788    -1.312    2.0982    25.591    20.535
     0.820     0.828    -1.312    2.1027    25.651    20.584
     0.880     0.889    -1.312    2.1071    25.709    20.631
     0.940     0.950    -1.323    2.1116    25.779    20.688
     1.000     1.010    -1.323    2.1175    25.857    20.751
     1.080     1.091    -1.323    2.1220    25.917    20.800
     1.150     1.162    -1.323    2.1264    25.976    20.847
     1.230     1.243    -1.323    2.1294    26.016    20.880
     1.320     1.334    -1.323    2.1324    26.056    20.912
     1.410     1.425    -1.323    2.1324    26.056    20.912
     1.500     1.516    -1.323    2.1339    26.076    20.928
     1.600     1.617    -1.323    2.1354    26.096    20.945
     1.690     1.708    -1.323    2.1368    26.114    20.960
     1.790     1.809    -1.323    2.1368    26.114    20.960
     1.890     1.910    -1.323    2.1383    26.134    20.976
     1.990     2.011    -1.323    2.1383    26.134    20.976
     2.090     2.112    -1.323    2.1383    26.134    20.976
     2.200     2.223    -1.323    2.1398    26.154    20.992
     2.300     2.324    -1.323    2.1398    26.154    20.992
     2.410     2.435    -1.323    2.1398    26.154    20.992
     2.510     2.536    -1.323    2.1398    26.154    20.992
     2.620     2.647    -1.323    2.1413    26.174    21.008
     2.730     2.758    -1.323    2.1398    26.154    20.992
     2.830     2.860    -1.323    2.1413    26.174    21.008
     2.940     2.971    -1.323    2.1413    26.174    21.008
     3.050     3.082    -1.323    2.1428    26.194    21.024
