Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   30 May 2012
                                                                      
SIZRS Flight 1 (AXCTD drop 5)       Arctic Ocean       USCG C-130 1704
72 deg 01.9 min North _ 150 deg 33.6 min West      2012-05-31/0200 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046986                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.262    2.2449    27.506    22.087
     0.730     0.737    -1.262    2.2435    27.487    22.071
     0.750     0.758    -1.305    2.2346    27.407    22.007
     0.780     0.788    -1.381    2.2286    27.397    21.999
     0.820     0.828    -1.435    2.2420    27.627    22.186
     0.880     0.889    -1.479    2.2702    28.049    22.529
     0.940     0.950    -1.500    2.2865    28.289    22.724
     1.000     1.010    -1.522    2.3102    28.631    23.002
     1.080     1.091    -1.533    2.3294    28.902    23.222
     1.150     1.162    -1.544    2.3487    29.175    23.444
     1.230     1.243    -1.544    2.3621    29.358    23.592
     1.320     1.334    -1.555    2.3724    29.509    23.715
     1.410     1.425    -1.555    2.3769    29.570    23.764
     1.500     1.515    -1.555    2.3799    29.611    23.798
     1.600     1.616    -1.555    2.3828    29.651    23.830
     1.690     1.707    -1.555    2.3828    29.651    23.830
     1.790     1.808    -1.555    2.3858    29.691    23.863
     1.890     1.909    -1.555    2.3858    29.691    23.863
     1.990     2.011    -1.555    2.3858    29.691    23.863
     2.090     2.112    -1.565    2.3873    29.722    23.887
     2.200     2.223    -1.555    2.3873    29.712    23.879
     2.300     2.324    -1.565    2.3887    29.741    23.903
     2.410     2.435    -1.555    2.3887    29.731    23.895
     2.510     2.536    -1.555    2.3887    29.731    23.894
     2.620     2.647    -1.565    2.3902    29.761    23.919
     2.730     2.758    -1.565    2.3902    29.761    23.919
     2.830     2.859    -1.565    2.3902    29.761    23.919
     2.940     2.970    -1.565    2.3902    29.761    23.919
     3.050     3.082    -1.565    2.3902    29.761    23.919
