Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  18 August 2016
                                                                      
SIZRS 2016 Mission 3 (AXCTD drop 6)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
77 deg 55.0 min North _ 150 deg 00.0 min West      2016-08-18/2212 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126180                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.005    2.1617    26.168    21.000
     0.730     0.738    -1.026    2.1647    26.226    21.048
     0.750     0.758    -1.048    2.1750    26.382    21.174
     0.780     0.788    -1.059    2.1794    26.450    21.229
     0.820     0.829    -1.059    2.1838    26.508    21.276
     0.880     0.889    -1.069    2.1912    26.615    21.363
     0.940     0.950    -1.069    2.1971    26.693    21.426
     1.000     1.011    -1.069    2.2015    26.752    21.474
     1.080     1.091    -1.080    2.2030    26.781    21.498
     1.150     1.162    -1.069    2.2045    26.792    21.506
     1.230     1.243    -1.080    2.2045    26.801    21.514
     1.320     1.334    -1.069    2.2089    26.850    21.553
     1.410     1.425    -1.080    2.2104    26.880    21.577
     1.500     1.516    -1.080    2.2119    26.900    21.593
     1.600     1.617    -1.080    2.2119    26.899    21.593
     1.690     1.708    -1.080    2.2134    26.919    21.610
     1.790     1.809    -1.080    2.2134    26.919    21.609
     1.890     1.910    -1.080    2.2148    26.938    21.625
     1.990     2.011    -1.080    2.2148    26.938    21.624
     2.090     2.112    -1.080    2.2148    26.938    21.624
     2.200     2.223    -1.091    2.2148    26.948    21.633
     2.300     2.324    -1.102    2.2148    26.957    21.641
     2.410     2.436    -1.102    2.2148    26.957    21.641
     2.510     2.537    -1.102    2.2148    26.957    21.641
     2.620     2.648    -1.112    2.2148    26.966    21.648
     2.730     2.759    -1.112    2.2148    26.966    21.648
     2.830     2.860    -1.112    2.2148    26.966    21.648
     2.940     2.971    -1.112    2.2163    26.986    21.664
