Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  18 August 2016
                                                                      
SIZRS 2016 Mission 3 (AXCTD drop 1)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
72 deg 00.0 min North _ 150 deg 00.0 min West      2016-08-18/1943 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031599                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     3.857    2.5176    26.476    21.025
     0.730     0.737     3.847    2.5176    26.484    21.032
     0.750     0.758     3.857    2.5205    26.509    21.051
     0.780     0.788     3.847    2.5249    26.568    21.099
     0.820     0.828     3.847    2.5294    26.620    21.140
     0.880     0.889     3.847    2.5323    26.654    21.167
     0.940     0.950     3.847    2.5367    26.705    21.207
     1.000     1.010     3.847    2.5426    26.773    21.261
     1.080     1.091     3.847    2.5470    26.824    21.301
     1.150     1.162     3.847    2.5514    26.875    21.342
     1.230     1.243     3.847    2.5544    26.909    21.369
     1.320     1.334     3.847    2.5558    26.925    21.382
     1.410     1.425     3.847    2.5558    26.925    21.382
     1.500     1.515     3.847    2.5573    26.943    21.396
     1.600     1.616     3.847    2.5573    26.943    21.396
     1.690     1.707     3.847    2.5588    26.960    21.410
     1.790     1.808     3.847    2.5588    26.960    21.410
     1.890     1.909     3.847    2.5588    26.960    21.410
     1.990     2.011     3.847    2.5588    26.960    21.410
     2.090     2.112     3.847    2.5588    26.960    21.410
     2.200     2.223     3.847    2.5588    26.960    21.410
     2.300     2.324     3.837    2.5588    26.968    21.417
     2.410     2.435     3.847    2.5588    26.960    21.409
     2.510     2.536     3.847    2.5588    26.960    21.409
     2.620     2.647     3.847    2.5588    26.960    21.409
     2.730     2.758     3.847    2.5602    26.976    21.422
     2.830     2.859     3.837    2.5602    26.984    21.430
     2.940     2.970     3.847    2.5602    26.976    21.422
     3.050     3.082     3.837    2.5602    26.984    21.429
