Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  18 August 2016
                                                                      
SIZRS 2016 Mission 3 (AXCTD drop 4)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
75 deg 45.0 min North _ 150 deg 00.0 min West      2016-08-18/2114 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031646                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728     0.178    2.1913    25.544    20.475
     0.730     0.738     0.178    2.1913    25.544    20.475
     0.750     0.758     0.168    2.1913    25.552    20.482
     0.780     0.788     0.168    2.1899    25.534    20.467
     0.820     0.829     0.146    2.1884    25.533    20.467
     0.880     0.889     0.136    2.1869    25.522    20.459
     0.940     0.950     0.125    2.1840    25.495    20.437
     1.000     1.010     0.115    2.1943    25.634    20.550
     1.080     1.091     0.115    2.1987    25.691    20.595
     1.150     1.162     0.104    2.2089    25.830    20.708
     1.230     1.243     0.104    2.2133    25.886    20.753
     1.320     1.334     0.104    2.2207    25.981    20.829
     1.410     1.425     0.094    2.2236    26.027    20.866
     1.500     1.516     0.094    2.2280    26.083    20.911
     1.600     1.617     0.094    2.2309    26.120    20.941
     1.690     1.708     0.094    2.2338    26.157    20.971
     1.790     1.809     0.094    2.2368    26.195    21.002
     1.890     1.910     0.094    2.2382    26.213    21.016
     1.990     2.011     0.094    2.2397    26.232    21.032
     2.090     2.112     0.094    2.2397    26.232    21.032
     2.200     2.223     0.094    2.2412    26.252    21.047
     2.300     2.324     0.094    2.2412    26.251    21.047
     2.410     2.435     0.094    2.2426    26.269    21.062
     2.510     2.536     0.094    2.2441    26.289    21.077
     2.620     2.648     0.094    2.2426    26.269    21.062
     2.730     2.759     0.094    2.2426    26.269    21.062
     2.830     2.860     0.094    2.2426    26.269    21.061
     2.940     2.971     0.094    2.2441    26.288    21.077
     3.050     3.082     0.094    2.2441    26.288    21.077
