Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight   21 Aug 2012
                                                                      
SIZRS Flight 4 (AXCTD drop 2)       Arctic Ocean       USCG C-130 1709
77 deg 59.4 min North _ 150 deg 04.4 min West      2012-08-22/0034 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046976                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.649    2.1594    25.830    20.723
     0.730     0.738    -0.649    2.1594    25.830    20.723
     0.750     0.758    -0.660    2.1594    25.840    20.731
     0.780     0.788    -0.660    2.1594    25.840    20.731
     0.820     0.829    -0.660    2.1579    25.820    20.715
     0.880     0.889    -0.660    2.1579    25.820    20.715
     0.940     0.950    -0.660    2.1579    25.820    20.715
     1.000     1.011    -0.671    2.1609    25.868    20.754
     1.080     1.091    -0.660    2.1654    25.918    20.794
     1.150     1.162    -0.671    2.1700    25.987    20.850
     1.230     1.243    -0.671    2.1775    26.086    20.930
     1.320     1.334    -0.671    2.1865    26.203    21.025
     1.410     1.425    -0.671    2.1911    26.264    21.073
     1.500     1.516    -0.671    2.1926    26.283    21.089
     1.600     1.617    -0.671    2.1956    26.323    21.121
     1.690     1.708    -0.671    2.1971    26.342    21.137
     1.790     1.809    -0.671    2.1986    26.362    21.153
     1.890     1.910    -0.671    2.2001    26.381    21.169
     1.990     2.011    -0.671    2.2001    26.381    21.169
     2.090     2.112    -0.671    2.2016    26.401    21.184
     2.200     2.223    -0.671    2.2031    26.421    21.200
     2.300     2.324    -0.671    2.2031    26.420    21.200
     2.410     2.436    -0.671    2.2031    26.420    21.200
     2.510     2.537    -0.671    2.2046    26.440    21.216
     2.620     2.648    -0.671    2.2031    26.420    21.200
     2.730     2.759    -0.671    2.2046    26.440    21.216
     2.830     2.860    -0.671    2.2046    26.440    21.216
     2.940     2.971    -0.671    2.2061    26.459    21.232
