Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight  14 August 2019
                                                                      
SIZRS 2019 Mission 3 (AXCTD drop 8)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
77 deg 43.8 min North _ 150 deg 00.9 min West      2019-08-14/2316 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121464                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.888    1.9567    23.381    18.745
     0.730     0.738    -0.910    1.9567    23.398    18.759
     0.750     0.758    -0.931    1.9551    23.394    18.756
     0.780     0.788    -0.953    1.9706    23.613    18.933
     0.820     0.829    -0.974    1.9968    23.972    19.224
     0.880     0.889    -0.985    2.0107    24.163    19.378
     0.940     0.950    -0.996    2.0307    24.434    19.598
     1.000     1.011    -1.006    2.0508    24.706    19.818
     1.080     1.091    -1.006    2.0678    24.930    19.999
     1.150     1.162    -1.006    2.0878    25.193    20.212
     1.230     1.243    -1.006    2.1017    25.376    20.360
     1.320     1.334    -1.006    2.1141    25.540    20.492
     1.410     1.425    -1.006    2.1249    25.682    20.607
     1.500     1.516    -1.006    2.1326    25.784    20.690
     1.600     1.617    -1.006    2.1387    25.864    20.755
     1.690     1.708    -1.006    2.1434    25.926    20.805
     1.790     1.809    -1.006    2.1449    25.946    20.821
     1.890     1.910    -1.006    2.1480    25.987    20.854
     1.990     2.011    -1.006    2.1495    26.007    20.870
     2.090     2.112    -1.006    2.1511    26.028    20.887
     2.200     2.223    -1.006    2.1526    26.048    20.903
     2.300     2.324    -1.017    2.1526    26.057    20.911
     2.410     2.436    -1.017    2.1542    26.078    20.928
     2.510     2.537    -1.017    2.1542    26.078    20.928
     2.620     2.648    -1.017    2.1557    26.098    20.944
     2.730     2.759    -1.017    2.1572    26.118    20.960
     2.830     2.860    -1.006    2.1557    26.088    20.936
     2.940     2.971    -1.017    2.1557    26.098    20.944
