Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight  14 August 2019
                                                                      
SIZRS 2019 Mission 3 (AXCTD drop 4)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
74 deg 00.1 min North _ 150 deg 00.1 min West      2019-08-14/2121 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121455                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     2.691    2.4177    26.255    20.932
     0.730     0.738     2.681    2.4177    26.263    20.939
     0.750     0.758     2.691    2.4177    26.255    20.932
     0.780     0.788     2.691    2.4177    26.255    20.932
     0.820     0.828     2.681    2.4177    26.263    20.939
     0.880     0.889     2.681    2.4177    26.263    20.939
     0.940     0.950     2.660    2.4177    26.280    20.954
     1.000     1.010     2.660    2.4177    26.280    20.954
     1.080     1.091     2.660    2.4177    26.280    20.954
     1.150     1.162     2.650    2.4161    26.269    20.946
     1.230     1.243     2.660    2.4146    26.243    20.924
     1.320     1.334     2.660    2.4207    26.316    20.982
     1.410     1.425     2.660    2.4253    26.370    21.026
     1.500     1.516     2.650    2.4283    26.414    21.062
     1.600     1.617     2.640    2.4298    26.440    21.083
     1.690     1.708     2.630    2.4329    26.486    21.120
     1.790     1.809     2.620    2.4405    26.585    21.199
     1.890     1.910     2.630    2.4451    26.631    21.236
     1.990     2.011     2.620    2.4481    26.675    21.272
     2.090     2.112     2.620    2.4542    26.748    21.330
     2.200     2.223     2.620    2.4588    26.803    21.374
     2.300     2.324     2.610    2.4633    26.865    21.424
     2.410     2.435     2.610    2.4649    26.884    21.439
     2.510     2.536     2.610    2.4664    26.902    21.454
     2.620     2.647     2.610    2.4679    26.920    21.468
     2.730     2.758     2.610    2.4694    26.938    21.482
     2.830     2.860     2.610    2.4709    26.956    21.496
     2.940     2.971     2.610    2.4709    26.956    21.496
     3.050     3.082     2.610    2.4709    26.956    21.496
