Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight  14 August 2019
                                                                      
SIZRS 2019 Mission 3 (AXCTD drop 5)                   USCG C-130J 2011
                      Arctic Ocean = Beaufort Sea                     
75 deg 00.1 min North _ 150 deg 00.1 min West      2019-08-14/2200 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 17121457                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.657    2.2967    25.640    20.498
     0.730     0.738     1.646    2.2951    25.629    20.490
     0.750     0.758     1.636    2.2967    25.657    20.513
     0.780     0.788     1.626    2.2967    25.665    20.520
     0.820     0.829     1.626    2.2982    25.684    20.534
     0.880     0.889     1.626    2.2982    25.684    20.534
     0.940     0.950     1.615    2.2982    25.693    20.542
     1.000     1.010     1.615    2.3013    25.730    20.572
     1.080     1.091     1.615    2.3059    25.787    20.617
     1.150     1.162     1.615    2.3090    25.825    20.648
     1.230     1.243     1.615    2.3151    25.899    20.708
     1.320     1.334     1.615    2.3213    25.975    20.768
     1.410     1.425     1.615    2.3244    26.013    20.799
     1.500     1.516     1.615    2.3290    26.070    20.844
     1.600     1.617     1.615    2.3367    26.164    20.919
     1.690     1.708     1.615    2.3444    26.258    20.995
     1.790     1.809     1.615    2.3505    26.333    21.055
     1.890     1.910     1.615    2.3536    26.371    21.085
     1.990     2.011     1.615    2.3598    26.447    21.146
     2.090     2.112     1.615    2.3628    26.484    21.176
     2.200     2.223     1.615    2.3644    26.504    21.191
     2.300     2.324     1.615    2.3659    26.522    21.206
     2.410     2.435     1.615    2.3674    26.540    21.221
     2.510     2.536     1.615    2.3674    26.540    21.221
     2.620     2.647     1.615    2.3690    26.560    21.236
     2.730     2.759     1.615    2.3705    26.578    21.251
     2.830     2.860     1.615    2.3705    26.578    21.251
     2.940     2.971     1.615    2.3705    26.578    21.251
     3.050     3.082     1.615    2.3705    26.578    21.251
