Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 18 September 2018
                                                                      
SIZRS 2018 Mission 4 (AXCTD drop 3)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
74 deg 01.4 min North _ 150 deg 02.0 min West      2018-09-18/2141 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124234                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.014    2.1558    25.250    20.243
     0.730     0.738    -0.025    2.1574    25.279    20.267
     0.750     0.758    -0.014    2.1574    25.270    20.259
     0.780     0.788    -0.014    2.1574    25.270    20.259
     0.820     0.828    -0.004    2.1574    25.262    20.252
     0.880     0.889    -0.014    2.1589    25.289    20.275
     0.940     0.950    -0.025    2.1620    25.338    20.314
     1.000     1.010    -0.025    2.1666    25.397    20.362
     1.080     1.091    -0.035    2.1666    25.405    20.369
     1.150     1.162    -0.035    2.1697    25.445    20.401
     1.230     1.243    -0.046    2.1743    25.513    20.456
     1.320     1.334    -0.046    2.1804    25.591    20.519
     1.410     1.425    -0.046    2.1897    25.710    20.615
     1.500     1.516    -0.046    2.1989    25.829    20.710
     1.600     1.617    -0.046    2.2112    25.986    20.837
     1.690     1.708    -0.046    2.2189    26.085    20.917
     1.790     1.809    -0.056    2.2266    26.193    21.004
     1.890     1.910    -0.046    2.2297    26.224    21.029
     1.990     2.011    -0.046    2.2343    26.283    21.077
     2.090     2.112    -0.046    2.2374    26.323    21.109
     2.200     2.223    -0.046    2.2389    26.342    21.124
     2.300     2.324    -0.056    2.2404    26.370    21.147
     2.410     2.435    -0.046    2.2420    26.382    21.156
     2.510     2.536    -0.056    2.2420    26.391    21.163
     2.620     2.647    -0.046    2.2435    26.401    21.172
     2.730     2.758    -0.046    2.2435    26.401    21.172
     2.830     2.860    -0.056    2.2451    26.431    21.196
     2.940     2.971    -0.046    2.2451    26.422    21.188
