Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 18 September 2018
                                                                      
SIZRS 2018 Mission 4 (AXCTD drop 4)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
75 deg 00.1 min North _ 150 deg 00.0 min West      2018-09-18/2203 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124226                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.164    2.1909    25.826    20.711
     0.730     0.738    -0.154    2.1909    25.817    20.704
     0.750     0.758    -0.154    2.1909    25.817    20.704
     0.780     0.788    -0.164    2.1894    25.807    20.695
     0.820     0.829    -0.164    2.1894    25.807    20.695
     0.880     0.889    -0.175    2.1879    25.797    20.687
     0.940     0.950    -0.175    2.1864    25.777    20.672
     1.000     1.010    -0.185    2.1879    25.805    20.694
     1.080     1.091    -0.185    2.1879    25.805    20.694
     1.150     1.162    -0.185    2.1894    25.824    20.710
     1.230     1.243    -0.185    2.1909    25.844    20.725
     1.320     1.334    -0.185    2.1954    25.902    20.772
     1.410     1.425    -0.185    2.1999    25.960    20.819
     1.500     1.516    -0.185    2.2074    26.056    20.897
     1.600     1.617    -0.185    2.2119    26.114    20.944
     1.690     1.708    -0.185    2.2165    26.174    20.991
     1.790     1.809    -0.185    2.2240    26.270    21.070
     1.890     1.910    -0.185    2.2270    26.309    21.101
     1.990     2.011    -0.185    2.2315    26.367    21.148
     2.090     2.112    -0.185    2.2345    26.406    21.179
     2.200     2.223    -0.185    2.2360    26.425    21.194
     2.300     2.324    -0.185    2.2390    26.464    21.226
     2.410     2.435    -0.185    2.2405    26.483    21.241
     2.510     2.536    -0.185    2.2405    26.483    21.241
     2.620     2.647    -0.185    2.2420    26.503    21.257
     2.730     2.759    -0.185    2.2436    26.523    21.273
     2.830     2.860    -0.185    2.2436    26.523    21.273
     2.940     2.971    -0.185    2.2436    26.523    21.273
