Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 July 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 2)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
73 deg 00.0 min North _ 150 deg 00.0 min West      2016-07-13/2055 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 14067491                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     4.014    2.5893    27.175    21.566
     0.730     0.738     4.014    2.5893    27.175    21.566
     0.750     0.758     4.014    2.5893    27.175    21.566
     0.780     0.788     4.014    2.5893    27.175    21.566
     0.820     0.828     4.004    2.5878    27.166    21.560
     0.880     0.889     3.984    2.5878    27.182    21.575
     0.940     0.950     3.974    2.5863    27.173    21.569
     1.000     1.010     3.964    2.5863    27.181    21.576
     1.080     1.091     3.964    2.5863    27.181    21.576
     1.150     1.162     3.964    2.5893    27.216    21.603
     1.230     1.243     3.964    2.5938    27.268    21.645
     1.320     1.334     3.964    2.5998    27.337    21.700
     1.410     1.425     3.964    2.6058    27.407    21.755
     1.500     1.516     3.964    2.6132    27.492    21.823
     1.600     1.617     3.954    2.6222    27.605    21.913
     1.690     1.708     3.964    2.6282    27.666    21.960
     1.790     1.809     3.964    2.6327    27.718    22.002
     1.890     1.910     3.954    2.6372    27.778    22.051
     1.990     2.011     3.964    2.6402    27.804    22.071
     2.090     2.112     3.954    2.6432    27.848    22.106
     2.200     2.223     3.964    2.6447    27.856    22.112
     2.300     2.324     3.954    2.6447    27.865    22.119
     2.410     2.435     3.954    2.6462    27.882    22.133
     2.510     2.536     3.954    2.6477    27.899    22.147
     2.620     2.647     3.954    2.6477    27.899    22.147
     2.730     2.758     3.954    2.6492    27.917    22.161
     2.830     2.859     3.954    2.6492    27.917    22.161
     2.940     2.971     3.954    2.6507    27.934    22.174
     3.050     3.082     3.954    2.6507    27.934    22.174
