Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 July 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 1)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
72 deg 04.0 min North _ 149 deg 57.0 min West      2016-07-13/2012 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031596                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     4.962    2.7492    28.205    22.297
     0.730     0.737     4.962    2.7492    28.205    22.297
     0.750     0.758     4.962    2.7492    28.205    22.297
     0.780     0.788     4.962    2.7477    28.188    22.284
     0.820     0.828     4.942    2.7477    28.205    22.299
     0.880     0.889     4.942    2.7492    28.222    22.312
     0.940     0.950     4.932    2.7492    28.231    22.320
     1.000     1.010     4.932    2.7492    28.231    22.320
     1.080     1.091     4.922    2.7492    28.239    22.328
     1.150     1.162     4.922    2.7522    28.273    22.355
     1.230     1.243     4.922    2.7552    28.307    22.381
     1.320     1.334     4.922    2.7582    28.341    22.408
     1.410     1.425     4.922    2.7627    28.392    22.448
     1.500     1.515     4.922    2.7672    28.442    22.489
     1.600     1.616     4.922    2.7702    28.476    22.516
     1.690     1.707     4.922    2.7732    28.510    22.542
     1.790     1.808     4.922    2.7732    28.510    22.542
     1.890     1.909     4.922    2.7747    28.527    22.556
     1.990     2.011     4.922    2.7762    28.544    22.569
     2.090     2.112     4.922    2.7777    28.561    22.583
     2.200     2.223     4.922    2.7777    28.561    22.583
     2.300     2.324     4.913    2.7792    28.586    22.603
     2.410     2.435     4.913    2.7792    28.586    22.603
     2.510     2.536     4.913    2.7807    28.603    22.616
     2.620     2.647     4.913    2.7807    28.603    22.616
     2.730     2.758     4.913    2.7807    28.603    22.616
     2.830     2.859     4.913    2.7807    28.602    22.616
     2.940     2.970     4.913    2.7807    28.602    22.616
     3.050     3.082     4.913    2.7807    28.602    22.616
