Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  13 July 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 3)                    USCG C-130 1714
                      Arctic Ocean = Beaufort Sea                     
73 deg 59.0 min North _ 150 deg 02.0 min West      2016-07-13/2136 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126179                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.071    2.3322    26.567    21.267
     0.730     0.738     1.071    2.3308    26.550    21.253
     0.750     0.758     1.071    2.3308    26.550    21.253
     0.780     0.788     1.071    2.3308    26.550    21.253
     0.820     0.828     1.071    2.3308    26.549    21.253
     0.880     0.889     1.071    2.3308    26.549    21.253
     0.940     0.950     1.060    2.3308    26.559    21.261
     1.000     1.010     1.071    2.3308    26.549    21.253
     1.080     1.091     1.071    2.3308    26.549    21.253
     1.150     1.162     1.060    2.3337    26.595    21.290
     1.230     1.243     1.071    2.3366    26.622    21.311
     1.320     1.334     1.060    2.3381    26.650    21.334
     1.410     1.425     1.060    2.3410    26.686    21.363
     1.500     1.516     1.060    2.3455    26.742    21.408
     1.600     1.617     1.060    2.3484    26.778    21.437
     1.690     1.708     1.060    2.3499    26.797    21.452
     1.790     1.809     1.060    2.3513    26.814    21.466
     1.890     1.910     1.060    2.3528    26.833    21.481
     1.990     2.011     1.060    2.3543    26.852    21.496
     2.090     2.112     1.060    2.3557    26.869    21.510
     2.200     2.223     1.060    2.3557    26.869    21.510
     2.300     2.324     1.060    2.3572    26.888    21.525
     2.410     2.435     1.060    2.3572    26.888    21.525
     2.510     2.536     1.060    2.3572    26.888    21.525
     2.620     2.647     1.060    2.3587    26.906    21.540
     2.730     2.758     1.050    2.3587    26.915    21.547
     2.830     2.860     1.039    2.3572    26.906    21.540
     2.940     2.971     1.039    2.3587    26.924    21.555
     3.050     3.082     1.039    2.3587    26.924    21.555
