Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  15 June 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 5)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
75 deg 58.9 min North _ 150 deg 05.4 min West      2016-06-15/2222 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031650                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.296    2.1901    26.803    21.518
     0.730     0.738    -1.296    2.1901    26.803    21.518
     0.750     0.758    -1.307    2.1901    26.813    21.526
     0.780     0.788    -1.307    2.1901    26.813    21.526
     0.820     0.829    -1.307    2.1916    26.833    21.542
     0.880     0.889    -1.307    2.1931    26.853    21.558
     0.940     0.950    -1.307    2.1960    26.892    21.590
     1.000     1.010    -1.307    2.2020    26.972    21.655
     1.080     1.091    -1.318    2.2049    27.021    21.694
     1.150     1.162    -1.307    2.2079    27.051    21.719
     1.230     1.243    -1.318    2.2123    27.120    21.774
     1.320     1.334    -1.307    2.2138    27.130    21.783
     1.410     1.425    -1.307    2.2153    27.150    21.799
     1.500     1.516    -1.318    2.2168    27.180    21.823
     1.600     1.617    -1.307    2.2197    27.209    21.846
     1.690     1.708    -1.318    2.2212    27.239    21.871
     1.790     1.809    -1.318    2.2212    27.239    21.871
     1.890     1.910    -1.318    2.2212    27.239    21.871
     1.990     2.011    -1.318    2.2227    27.259    21.887
     2.090     2.112    -1.307    2.2227    27.249    21.879
     2.200     2.223    -1.318    2.2242    27.279    21.903
     2.300     2.324    -1.307    2.2242    27.269    21.895
     2.410     2.435    -1.307    2.2242    27.269    21.895
     2.510     2.536    -1.318    2.2242    27.279    21.903
     2.620     2.648    -1.318    2.2242    27.279    21.903
     2.730     2.759    -1.318    2.2257    27.299    21.919
     2.830     2.860    -1.318    2.2242    27.279    21.903
     2.940     2.971    -1.318    2.2242    27.279    21.903
