Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  15 June 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 3)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
74 deg 21.7 min North _ 150 deg 11.6 min West      2016-06-15/2136 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031643                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.330    2.1734    26.610    21.361
     0.730     0.738    -1.362    2.1808    26.738    21.465
     0.750     0.758    -1.373    2.1911    26.886    21.585
     0.780     0.788    -1.395    2.1941    26.946    21.634
     0.820     0.829    -1.406    2.2029    27.074    21.738
     0.880     0.889    -1.427    2.2118    27.213    21.851
     0.940     0.950    -1.438    2.2221    27.361    21.971
     1.000     1.010    -1.438    2.2310    27.481    22.068
     1.080     1.091    -1.449    2.2399    27.611    22.174
     1.150     1.162    -1.449    2.2428    27.650    22.206
     1.230     1.243    -1.449    2.2473    27.711    22.255
     1.320     1.334    -1.449    2.2487    27.730    22.270
     1.410     1.425    -1.449    2.2502    27.750    22.286
     1.500     1.516    -1.460    2.2517    27.780    22.311
     1.600     1.617    -1.449    2.2532    27.790    22.319
     1.690     1.708    -1.449    2.2547    27.811    22.336
     1.790     1.809    -1.460    2.2561    27.840    22.359
     1.890     1.910    -1.449    2.2561    27.829    22.351
     1.990     2.011    -1.460    2.2561    27.840    22.359
     2.090     2.112    -1.449    2.2561    27.829    22.351
     2.200     2.223    -1.449    2.2561    27.829    22.351
     2.300     2.324    -1.460    2.2561    27.839    22.359
     2.410     2.435    -1.449    2.2576    27.849    22.367
     2.510     2.536    -1.460    2.2576    27.860    22.375
     2.620     2.647    -1.449    2.2576    27.849    22.367
     2.730     2.759    -1.449    2.2576    27.849    22.367
     2.830     2.860    -1.460    2.2576    27.859    22.375
     2.940     2.971    -1.449    2.2576    27.849    22.367
